Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,212.425,5145024790528,85.2,214.5,16.07,-9.78,48.47,207.41,189.19,True,True,True,HIGH CONVICTION DIP BUY,True,70.25,POSITIVE,5,"SpaceX just took Palantir's top spot with one of the most excessive valuation multiples in megacap tech | Why the biggest ""Magnificent 7"" stocks have one giant headwind coming right at them | The Best Vanguard ETF for Your Next $1,000 Investment",32.53,16.69,46335873024.0,6.555,114.29,62.97,97.32,BUY SIGNAL
COP,https://www.tradingview.com/chart/?symbol=COP,ConocoPhillips,Energy,112.8701,137508962304,-5.3,-20.2,-6.27,-5.13,43.2,119.8,103.63,False,True,True,BUY THE DIP,False,52.47,NEUTRAL,5,"Why ConocoPhillips Stock Dropped Again Monday | Stocks to Watch: SpaceX, Micron Technology, Remy Cointreau | Stocks Set to Open Sharply Higher as Oil Sinks on U.S.-Iran Deal, Fed Meeting Awaited",19.13,12.28,5289124864.0,36.143,11.28,12.33,41.5,IGNORE
XYZ,https://www.tradingview.com/chart/?symbol=XYZ,"Block, Inc.",Technology,74.415,44290392064,4.9,,24.34,4.03,58.77,69.8,67.37,True,True,True,BULLISH TREND,False,46.2,NEUTRAL,5,"Nu Holdings' Massive Brazil Opportunity Continues to Fuel Growth | Block Expands Square Banking With 3.5% APY Savings for Sellers | Fintech Stock Block Is Trying to Prove That the Ultimate Cryptocurrency Has a Real Use Case, But Will It Work?",58.14,14.95,-794561728.0,37.514,3.74,3.3,41.3,IGNORE
T,https://www.tradingview.com/chart/?symbol=T,AT&T Inc.,Communication Services,23.425,162764832768,2.9,-11.3,-14.64,-4.97,31.69,25.17,25.77,False,False,False,NO CLEAR ENTRY,False,60.9,POSITIVE,5,"World Cup Opens Strong Despite $1,700 Ticket Shock | R2 Launch, 5G Partnership, Georgia Expansion Might Change The Case For Investing In Rivian (RIVN) | AT&T (T) Simplifies Fiber Plans as Competition in Broadband and 5G Intensifies",7.71,9.19,8849000448.0,125.175,18.37,16.94,41.17,IGNORE
OXY,https://www.tradingview.com/chart/?symbol=OXY,Occidental Petroleum Corporation,Energy,54.875,54580580352,-8.3,315.6,-3.71,-3.01,41.73,57.42,48.64,False,True,True,NO CLEAR ENTRY,False,49.74,NEUTRAL,5,"Devon Outperforms Industry in the Past Year: Buy or Hold the Stock? | Stocks to Watch: SpaceX, Micron Technology, Remy Cointreau | Investors Heavily Search Occidental Petroleum Corporation (OXY): Here is What You Need to Know",74.16,13.6,3033374976.0,41.989,4.05,22.42,41.13,IGNORE
DTE,https://www.tradingview.com/chart/?symbol=DTE,DTE Energy Company,Utilities,148.52,30896367616,15.8,-44.4,-0.5,3.3,58.77,145.18,138.59,True,True,True,BULLISH TREND,False,71.49,POSITIVE,5,"Social Buzz: Wallstreetbets Stocks Mostly Advancing Premarket Monday; Micron Technology, SpaceX to Open Higher | PAM vs. DTE: Which Stock Is the Better Value Option? | Women run a record 11% of Fortune 500 companies in 2026—but the gain came in a year of high-profile exits",24.47,17.78,-2188124928.0,218.787,10.42,7.65,41.12,IGNORE
HON,https://www.tradingview.com/chart/?symbol=HON,Honeywell International Inc.,Industrials,229.45,145391714304,2.4,-41.9,-1.62,5.97,48.37,221.24,211.1,True,True,True,BULLISH TREND,False,61.5,POSITIVE,5,"Stock Market Today: Dow Jumps As Trump Makes This Iran Move; AI Player, Airline Fly Past Entries (Live Coverage) | Jim Cramer Shows Enthusiasm Around Honeywell’s Aerospace Business Spin-Off | Honeywell Spins Off Aerospace To Sharpen Automation Focus And M&A Discipline",36.65,20.05,2936875008.0,257.387,24.26,10.89,40.87,IGNORE
MSI,https://www.tradingview.com/chart/?symbol=MSI,"Motorola Solutions, Inc.",Technology,410.34,68114628608,7.4,-13.8,-12.61,2.76,49.87,421.32,423.33,False,False,False,NO CLEAR ENTRY,False,60.36,POSITIVE,5,"Stock Market Today, June 12: EchoStar Falls as SpaceX-Linked Rally Meets DISH DBS Payment Risk | Safety & Security Services Stocks Q1 Teardown: Motorola Solutions (NYSE:MSI) Vs The Rest | AST SpaceMobile (ASTS) Up 21.6% Since Last Earnings Report: Can It Continue?",33.07,22.16,1815124992.0,374.132,99.29,17.61,40.73,IGNORE
MRNA,https://www.tradingview.com/chart/?symbol=MRNA,"Moderna, Inc.",Healthcare,50.66,20101191680,260.2,,-4.97,1.26,59.38,49.57,38.67,True,True,True,BULLISH TREND,False,47.5,NEUTRAL,5,3 Stocks Under $50 That Fall Short | ‘I worry deeply about bioterrorism’: Is Europe sufficiently prepared for another pandemic? | Arbutus Biopharma Corporation (ABUS) Reports Q1 2026 Results,,-12.05,-20000000.0,17.522,-36.56,-143.55,40.6,IGNORE
BG,https://www.tradingview.com/chart/?symbol=BG,Bunge Global SA,Consumer Defensive,122.435,23754606592,87.8,-76.4,-0.36,0.01,53.65,124.42,105.73,False,True,True,NO CLEAR ENTRY,False,50.84,NEUTRAL,5,Is Archer-Daniels-Midland Stock Outperforming the S&P 500? | Zacks Industry Outlook Highlights Bunge Global and GrowGeneration | 2 Agriculture - Products Stocks to Watch in a Promising Industry,32.22,11.25,-6827500032.0,93.214,4.93,0.85,40.47,IGNORE
CMG,https://www.tradingview.com/chart/?symbol=CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,32.58,41791475712,7.4,-17.9,-4.4,1.53,51.43,32.73,35.97,False,False,False,NO CLEAR ENTRY,False,55.42,NEUTRAL,5,"Chipotle is testing these 5 things to bring back buzz | Chipotle and 5 More Restaurant Stocks That Look Appetizing | Top Analyst Reports for Costco, Lam Research & KLA",29.89,24.02,1087909760.0,217.885,49.23,11.96,40.33,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,138.505,16527336448,0.8,-31.5,10.95,8.86,71.72,129.47,130.62,True,True,False,WATCH - OVERBOUGHT,False,52.99,NEUTRAL,5,How The Mid-America Apartment Communities (MAA) Story Is Shifting As Analyst Views Diverge | Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA),41.84,35.61,909082496.0,99.825,6.71,17.6,40.29,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,45.475,23850002432,0.7,-83.6,16.68,14.93,71.06,40.29,40.41,True,True,False,WATCH - OVERBOUGHT,False,59.33,NEUTRAL,5,"Company News for Jun 15, 2026 | Assessing Smurfit Westrock (SW) Valuation After Recent Mixed Share Performance | Is Smurfit Westrock (SW) One of the Best Stocks to Buy from Billionaire George Soros’ Stock Portfolio?",63.16,14.38,1360249984.0,78.831,2.11,1.22,40.15,IGNORE
MGM,https://www.tradingview.com/chart/?symbol=MGM,MGM Resorts International,Consumer Cyclical,49.14,12572529664,4.2,-5.9,36.58,33.5,79.29,40.56,36.38,True,True,True,WATCH - OVERBOUGHT,False,57.3,NEUTRAL,5,"1 S&P 500 Stock to Target This Week and 2 Facing Challenges | Stifel downgrades Caesars, MGM as takeover upside narrows amid deal uncertainty | Datadog upgraded, Accenture downgraded: Wall Street's top analyst calls",67.32,21.15,528360256.0,951.186,13.49,1.03,40.08,IGNORE
BDX,https://www.tradingview.com/chart/?symbol=BDX,"Becton, Dickinson and Company",Healthcare,146.65,40407998464,5.2,,-7.85,2.22,49.86,148.77,152.17,False,False,False,NO CLEAR ENTRY,False,58.42,NEUTRAL,5,"Is Becton, Dickinson and Company (BDX) A Good Stock To Buy Now? | Is ResMed Stock Underperforming the Dow? | Jim Cramer on Becton, Dickinson: “I Think You Buy Some and Then You Wait”",25.59,10.95,4531250176.0,71.599,6.67,5.12,40.07,IGNORE
MELI,https://www.tradingview.com/chart/?symbol=MELI,"MercadoLibre, Inc.",Consumer Cyclical,1655.645,83936542720,49.0,-15.6,-4.43,3.0,50.94,1720.14,1985.94,False,False,False,NO CLEAR ENTRY,False,53.59,NEUTRAL,5,"June 2026's Noteworthy Stocks Estimated Below Intrinsic Value | MercadoLibre Inc. (MELI) Shows Why Mexico Remains Central to Latin America’s E-Commerce Expansion | Insiders At MercadoLibre Sold US$2.3m In Stock, Alluding To Potential Weakness",43.77,28.32,-4104624896.0,169.977,31.26,6.04,39.94,IGNORE
SJM,https://www.tradingview.com/chart/?symbol=SJM,The J. M. Smucker Company,Consumer Defensive,114.94,12258158592,5.8,,10.69,15.98,72.3,99.34,101.57,True,True,False,WATCH - OVERBOUGHT,False,53.61,NEUTRAL,5,"Beat the Market Like Zacks: FirstCash, Cisco, Bread Financial in Focus | 3 Overrated  Stocks We Think Twice About | Shelf-Stable Food Stocks Q1 Teardown: J. M. Smucker (NYSE:SJM) Vs The Rest",,10.73,1005774976.0,128.609,-2.39,-1.53,39.69,IGNORE
ATO,https://www.tradingview.com/chart/?symbol=ATO,Atmos Energy Corporation,Utilities,170.44,28449814528,0.6,14.5,-8.74,-5.23,34.01,179.49,173.41,False,False,True,NO CLEAR ENTRY,False,47.51,NEUTRAL,5,Are You Looking for a High-Growth Dividend Stock? | Why Is Atmos (ATO) Down 7.6% Since Last Earnings Report? | Atmos Energy (ATO) Sees Target Cut as Mizuho Cites Lower Utility Valuation Multiples,20.99,19.0,-2210371840.0,64.588,9.6,27.58,39.6,IGNORE
GIS,https://www.tradingview.com/chart/?symbol=GIS,"General Mills, Inc.",Consumer Defensive,34.5246,18425131008,2.2,-14.5,-9.94,4.21,64.14,34.36,42.19,True,False,False,NO CLEAR ENTRY,False,49.08,NEUTRAL,5,General Mills (GIS) Stock Faces Dividend And Earnings Strain Is The Undervaluation Story Still Intact | General Mills Volume Strains And Pet Reset Put Dividend Under Review | 3 Dividend Stocks Under $50 That Pay You to Wait Out Inflation,8.44,10.99,2263375104.0,217.629,23.59,12.05,39.48,IGNORE
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,13.8599,6631091200,-1.9,39.0,-11.36,1.39,65.23,13.86,16.27,False,False,False,NO CLEAR ENTRY,False,44.51,NEUTRAL,5,"The Spill – Campbell’s (CPB): The Only Grower Nobody Wants | 15 of the Highest-Yielding Dividend Stocks in the S&P 500 | Bloom Energy, Astera Labs, Alnylam, Reddit Could Be Among Next Adds to S&P 500",,8.61,654675008.0,89.813,-0.51,-0.39,39.31,IGNORE
TSCO,https://www.tradingview.com/chart/?symbol=TSCO,Tractor Supply Company,Consumer Cyclical,31.145,16333982720,3.6,-8.1,-35.63,2.98,60.63,34.8,48.19,False,False,False,NO CLEAR ENTRY,False,62.74,POSITIVE,5,"Tractor Supply (TSCO) Stock Valuation Check After A Steep Yearlong Decline | Tractor Supply Bets on Rural Lifestyle Demand: Smart Move? | Guggenheim Trims PT On Tractor Supply (TSCO) To $50, Reiterates “Buy” Rating Following VIP Petcare Acquisition",15.34,13.46,350726016.0,254.949,45.5,6.91,39.12,IGNORE
HRL,https://www.tradingview.com/chart/?symbol=HRL,Hormel Foods Corporation,Consumer Defensive,24.535,13501222912,-2.9,-5.1,9.67,22.67,84.81,21.63,22.83,True,True,False,WATCH - OVERBOUGHT,False,61.41,POSITIVE,5,Is Hormel Foods Corporation (HRL) A Good Stock To Buy Now? | How Innovation is Strengthening Helen of Troy's Brand Portfolio | What Could Quiet Assumptions Mean For The Hormel Foods (HRL) Investment Narrative,28.86,15.72,471169760.0,4.244,5.83,3.82,38.96,IGNORE
SO,https://www.tradingview.com/chart/?symbol=SO,The Southern Company,Utilities,94.635,106682146816,8.0,-0.8,-3.72,1.86,51.84,93.41,91.19,True,True,True,BULLISH TREND,False,66.77,POSITIVE,5,"A $650,000 Portfolio That Could Send You to the Super Bowl Every Year | Southern Company (SO) Forges Equity Distribution Agreement With 16 Banks | Southern Equity Plan Weighs Valuation Concerns Against Growth Funding Needs",24.2,19.25,-3950000128.0,190.431,10.99,14.46,38.24,IGNORE
SBAC,https://www.tradingview.com/chart/?symbol=SBAC,SBA Communications Corporation,Real Estate,194.84,20665317376,5.9,-14.7,4.48,-2.58,44.05,210.11,194.09,False,True,True,NO CLEAR ENTRY,False,63.61,POSITIVE,5,SBA Communications vs. Crown Castle: Which Real Estate Stock Is a Better Buy in 2026? | A Look At SBA Communications (SBAC) Valuation After Recent Share Price Volatility | SBA Communications (SBAC) Down 7.5% Since Last Earnings Report: Can It Rebound?,20.51,24.04,-301849504.0,,,35.66,38.19,IGNORE
COO,https://www.tradingview.com/chart/?symbol=COO,"The Cooper Companies, Inc.",Healthcare,67.78,13219175424,7.9,,-4.59,12.26,68.95,64.56,72.66,True,False,False,NO CLEAR ENTRY,False,49.74,NEUTRAL,5,Cooper Companies (COO) Stock After DCF Discount And High P/E Ratio | Multiple Catalysts Prompted The London Company Small-Mid Cap Strategy’s Cooper Companies (COO) Addition | Medical Devices & Supplies - Diversified Stocks Q1 Highlights: CooperCompanies (NASDAQ:COO),57.44,13.56,424275008.0,33.093,2.85,5.57,37.88,IGNORE
GPC,https://www.tradingview.com/chart/?symbol=GPC,Genuine Parts Company,Consumer Cyclical,105.21,14637037568,6.8,-2.1,2.26,9.43,73.73,102.13,119.53,True,False,False,WATCH - OVERBOUGHT,False,61.57,POSITIVE,5,"1 Plain-As-Day Dividend King to Buy on the Dip That Has Hiked Its Payout for 70 Consecutive Years | 1 of Wall Street’s Favorite Stocks with Solid Fundamentals and 2 We Question | Burlington, Victoria's Secret, and Genuine Parts Shares Skyrocket, What You Need To Know",239.11,12.57,755362496.0,149.454,1.34,0.24,37.68,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,45.38,67224866816,0.1,-34.8,-16.43,8.96,53.33,43.95,58.32,True,False,False,NO CLEAR ENTRY,False,50.26,NEUTRAL,5,"Can NIKE's DTC Transformation Offset Wholesale Channel Weakness? | Gasoline Prices Are Still High, but This Inflation Reading Could Be Even More Worrisome for Nike Stock. | NIKE (NKE) Downgraded at RBC Capial Amid Slow and Narrow Progress",29.87,25.0,1313874944.0,79.333,16.02,4.84,37.67,IGNORE
PSKY,https://www.tradingview.com/chart/?symbol=PSKY,Paramount Skydance Corporation,Communication Services,10.47,11717742592,2.2,-31.8,10.21,3.56,51.77,10.71,13.0,False,False,False,NO CLEAR ENTRY,False,60.86,POSITIVE,5,"Stocks Set to Open Sharply Higher as Oil Sinks on U.S.-Iran Deal, Fed Meeting Awaited | Justice Clearance Puts Paramount Skydance Warner Deal Execution In Focus | Trump Hosts UFC Fights at White House for 80th Birthday",349.0,12.05,16400374784.0,130.167,-0.77,-2.08,37.57,IGNORE
CRL,https://www.tradingview.com/chart/?symbol=CRL,"Charles River Laboratories International, Inc.",Healthcare,189.955,9149701120,1.2,,25.0,19.38,75.11,173.8,177.7,True,True,False,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,LH vs. CRL: Which Stock Is the Better Value Option? | Charles River Labs (CRL) Pulled Back Due to AI Disruption Fears | Reasons Why You Should Hold Charles River Stock in Your Portfolio,,15.43,510023744.0,102.551,-5.87,-4.58,37.5,IGNORE
APD,https://www.tradingview.com/chart/?symbol=APD,"Air Products and Chemicals, Inc.",Basic Materials,282.7,62951833600,8.8,,-1.62,-5.73,41.41,292.8,271.87,False,True,True,BUY THE DIP,False,53.75,NEUTRAL,5,Did a US$70 Million Missouri Expansion Just Shift Air Products and Chemicals' (APD) Investment Narrative? | DOW vs. APD: Which Stock Is the Better Value Option? | Why You Should Add Air Products Stock to Your Portfolio Now,29.79,19.86,-3519237376.0,101.611,12.35,16.91,37.4,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,60.11,8284878848,-1.9,-10.5,-8.96,3.69,58.12,60.44,67.14,False,False,False,NO CLEAR ENTRY,False,69.14,POSITIVE,5,New Strong Sell Stocks for June 10th | New Strong Sell Stocks for June 5th | 3 Industrials Stocks We Steer Clear Of,16.03,14.41,495612512.0,34.981,28.27,13.84,37.38,IGNORE
CNP,https://www.tradingview.com/chart/?symbol=CNP,"CenterPoint Energy, Inc.",Utilities,43.24,28286289920,1.9,6.7,-1.5,2.2,52.43,42.49,40.15,True,True,True,BULLISH TREND,False,66.98,POSITIVE,5,Is CenterPoint Energy (CNP ) Among the Best Energy Stocks Capitalizing on the Data Center Boom? | Are You Looking for a High-Growth Dividend Stock? | Ice Cube to Take Big3 League Public at $290 Million Valuation,26.53,20.77,-4945375232.0,215.591,9.56,11.38,37.31,IGNORE
NCLH,https://www.tradingview.com/chart/?symbol=NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,20.215,9280911360,9.6,,1.89,26.9,72.08,18.23,21.09,True,False,False,WATCH - OVERBOUGHT,False,49.56,NEUTRAL,5,"United, Delta and Southwest Rally as Iran Deal Lifts Travel Stocks | RCL Up 17% in a Month: Is the Cruise Leader Still a Bargain? | Travel Sector Rallies as Iran Agreement Sends Oil Prices Lower",16.3,10.02,-1500744960.0,661.444,29.53,5.66,36.91,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,532.81,122846601216,0.3,-11.5,-16.88,3.05,51.69,540.99,531.18,False,True,True,NO CLEAR ENTRY,False,60.02,POSITIVE,5,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher. | Lockheed Martin (LMT) Gained from Global Conflicts | Lockheed Martin (LMT) Stock After New US$10b Defense Awards Is The Undervaluation Case Intact,25.81,16.6,3987124992.0,276.365,67.64,6.38,36.7,IGNORE
DD,https://www.tradingview.com/chart/?symbol=DD,"DuPont de Nemours, Inc.",Basic Materials,49.065,19874181120,4.3,,8.5,-2.65,48.42,47.42,41.77,True,True,True,BULLISH TREND,False,48.68,NEUTRAL,5,"Here Are Monday’s Best Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Datadog, DuPont, EPAM Systems, Ferrari, Paychex, Rocket Lab, TeraWulf, and More | DuPont Achieves Renewable Power Milestone in US Healthcare Sites | DuPont de Nemours (DD) Stock Valuation Gap After Recent Pullback And PFAS Litigation Risks",129.12,18.75,-124750000.0,22.594,0.9,-0.42,36.64,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,332.8048,331845238784,4.8,-4.3,-2.12,10.17,72.84,320.62,354.69,True,False,False,WATCH - OVERBOUGHT,False,60.99,POSITIVE,5,Home Depot's FY26 Earnings Outlook: Signs of a Turnaround? | Home Depot Shares to Hit $450 in 2028? Here’s the Math | Home Depot’s Pro Pivot Reshapes Growth Potential And Earnings Mix,23.62,20.66,10128249856.0,459.356,128.38,8.41,36.58,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,180.79,360060944384,2.3,-44.5,-7.31,-2.25,43.95,187.19,168.78,False,True,True,NO CLEAR ENTRY,False,48.54,NEUTRAL,5,"Stock Market Today: Dow Jumps As Trump Makes This Iran Move; AI Player, Airline Fly Past Entries (Live Coverage) | Update: US Equity Indexes Jump Following Weekend Agreement to End Iran War | The 15% Yield ETF That Steals Warren Buffett’s Playbook",31.44,14.39,11776499712.0,23.989,6.64,5.93,36.53,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,78.95,49286078464,2.9,6.0,-3.28,-1.35,42.48,79.75,77.73,False,True,True,NO CLEAR ENTRY,False,67.7,POSITIVE,5,Xcel Energy (XEL) Stock After Strong One Year Rally Is The Price Still Justified | Truist Maintains Buy Rating on Xcel Energy (XEL) | Exelon Stock: Is EXC Underperforming the Utilities Sector?,22.75,17.42,-7471625216.0,164.845,9.59,14.14,36.27,IGNORE
FOX,https://www.tradingview.com/chart/?symbol=FOX,Fox Corporation,Communication Services,50.1066,21054107648,-8.6,-49.3,-3.92,-14.49,32.68,57.59,57.29,False,False,True,NO CLEAR ENTRY,False,52.02,NEUTRAL,5,Roku For Sale? JPMorgan Sees Comcast As The Most Logical Buyer | Top Midday Stories: Fox to Acquire Roku for $22 Billion; Truist Names Former Fiserv CEO Lyons as New CEO | Why Fox Stock Is Tumbling After $22 Billion Roku Deal,13.19,8.84,1406499968.0,67.867,15.2,10.56,36.21,IGNORE
EXC,https://www.tradingview.com/chart/?symbol=EXC,Exelon Corporation,Utilities,46.5,47579176960,7.9,-0.3,-6.67,5.71,57.36,45.73,45.07,True,True,True,BULLISH TREND,False,55.92,NEUTRAL,5,Exelon Stock: Is EXC Underperforming the Utilities Sector? | Is Constellation Energy An Undervalued Stock Or A Value Trap? | Is Exelon’s Bigger 2026–2029 Grid Spend and Q1 Beat Altering The Investment Case For Exelon (EXC)?,17.03,15.31,-2807749888.0,174.794,9.76,11.21,36.12,IGNORE
FOXA,https://www.tradingview.com/chart/?symbol=FOXA,Fox Corporation,Communication Services,55.165,23179577344,-8.6,-49.3,-4.08,-15.55,31.16,64.18,63.72,False,False,True,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,Roku For Sale? JPMorgan Sees Comcast As The Most Logical Buyer | Why Fox Stock Is Tumbling After $22 Billion Roku Deal | Fox Corp to acquire Roku in $22B deal,14.52,9.61,1406499968.0,67.867,15.2,10.56,36.05,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,318.9601,10609209344,3.5,-4.6,-18.69,4.92,59.13,333.72,389.95,False,False,False,NO CLEAR ENTRY,False,61.45,POSITIVE,5,"Is Domino’s (DPZ) Valuation Reset Revealing a Deeper Shift in Its Competitive Moat? | Domino’s Pizza (DPZ) Stock Valuation Check After Mixed Recent Performance | Is Domino’s Pizza, Inc. (DPZ) A Good Stock To Buy Now?",18.37,15.23,524712736.0,,,11.89,36.02,IGNORE
NRG,https://www.tradingview.com/chart/?symbol=NRG,"NRG Energy, Inc.",Utilities,130.45,27523182592,19.5,-85.6,-14.19,-3.17,38.3,144.11,156.01,False,False,False,NO CLEAR ENTRY,False,65.52,POSITIVE,5,"NRG Energy Inc (NRG) Stock Price Target Raised. Get the Bigger Picture | NRG Energy (NRG) Surpasses Market Returns: Some Facts Worth Knowing | NRG Energy, Inc. (NRG) Is a Trending Stock: Facts to Know Before Betting on It",141.79,11.22,431624992.0,479.237,6.25,0.74,35.89,IGNORE
APTV,https://www.tradingview.com/chart/?symbol=APTV,Aptiv PLC,Consumer Cyclical,67.835,14355277824,5.4,,-5.22,17.85,63.3,61.01,74.61,True,False,False,NO CLEAR ENTRY,False,61.55,POSITIVE,5,Aptiv PLC (APTV) is Attracting Investor Attention: Here is What You Should Know | Is Aptiv PLC (APTV) a Cheap Robotics Stock to Buy on Revenue and Earnings Growth | Is It Time To Reassess Aptiv (APTV) After Recent Share Price Rebound?,40.38,9.94,1091124992.0,103.823,4.08,1.77,35.82,IGNORE
