Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
WDC,https://www.tradingview.com/chart/?symbol=WDC,Western Digital Corporation,Technology,529.975,182672916480,45.5,482.9,96.32,28.4,63.33,398.16,230.4,True,True,True,BULLISH TREND,False,66.26,POSITIVE,5,"Can Western Digital Deliver Continued Gross Margin Improvement? | Sandisk's QLC Stargate Gains Traction: A New Revenue Growth Catalyst? | Sandisk Rockets 4000% on AI Memory Boom: Buy, Hold, or Take Profits?",31.68,30.09,2075000064.0,17.81,85.92,55.29,90.5,BUY SIGNAL
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,13.375,6399096832,-1.9,39.0,-28.51,-3.64,36.96,14.29,16.54,False,False,False,NO CLEAR ENTRY,False,42.12,NEUTRAL,5,Campbell Soup stock hasn't been this low in over 30 years | A Look At Conagra Brands (CAG) Valuation After Earnings Miss And Cut To EPS Guidance | Bear of the Day: Conagra Brands (CAG),,8.01,654675008.0,89.813,-0.51,-0.39,39.12,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,33.38,17675276288,13.4,,-21.01,0.89,54.59,33.39,39.69,False,False,False,NO CLEAR ENTRY,False,60.0,NEUTRAL,5,International Paper starts work on Mississippi plant | International Paper Starts Brandon Plant As Valuation Gap Draws Attention | Here’s Why Diamond Hill Capital Large Cap Strategy Exited International Paper Company (IP) in Q1,,12.47,1711250048.0,65.904,-16.04,-13.77,38.55,IGNORE
CCI,https://www.tradingview.com/chart/?symbol=CCI,Crown Castle Inc.,Real Estate,90.74,39603650560,-4.8,,2.62,5.67,50.58,86.73,88.9,True,True,False,BULLISH TREND,False,47.07,NEUTRAL,5,Welltower (WELL) Up 1% Since Last Earnings Report: Can It Continue? | The Sub-$50 Institutional Cash-Flow Machine That Remains Attractive Despite High Risk Free Yields | Why Is Alexandria Real Estate Equities (ARE) Up 20% Since Last Earnings Report?,38.29,30.64,1202875008.0,,,25.14,38.47,IGNORE
MGM,https://www.tradingview.com/chart/?symbol=MGM,MGM Resorts International,Consumer Cyclical,43.98,11252336640,4.2,-5.9,23.12,11.99,71.08,38.05,35.78,True,True,True,WATCH - OVERBOUGHT,False,63.14,POSITIVE,5,"MGM (MGM) Up 10.3% Since Last Earnings Report: Can It Continue? | Top Funds Forgo FanDuel And DraftKings To Place Their Bets Here | Billionaire Fertitta Gambles on Caesar’s in Debt-Laden, $17.6 Billion Deal",60.25,19.66,528360256.0,951.186,13.49,1.03,38.45,IGNORE
PHM,https://www.tradingview.com/chart/?symbol=PHM,"PulteGroup, Inc.",Consumer Cyclical,118.97,22662162432,-12.4,-30.4,-10.84,-1.44,53.27,119.05,125.01,False,False,False,NO CLEAR ENTRY,False,62.2,POSITIVE,5,Jim Cramer Recommends Toll Over PulteGroup Among Home Builders | 1 Cash-Producing Stock to Keep an Eye On and 2 We Brush Off | PulteGroup (PHM) Valuation Check After Mixed Short Term Returns And Slower Momentum,11.51,10.65,1483359744.0,18.942,16.18,12.14,38.28,IGNORE
COF,https://www.tradingview.com/chart/?symbol=COF,Capital One Financial Corporation,Financial Services,189.53,117936930816,46.3,-3.2,-2.04,-0.25,51.33,188.7,210.27,True,False,False,NO CLEAR ENTRY,False,72.71,POSITIVE,5,"Best Capital One credit cards for June 2026 | 1 Value Stock with Promising Prospects and 2 We Find Risky | FIS, banks mull network uses",58.31,7.8,,,3.26,8.88,38.22,IGNORE
APTV,https://www.tradingview.com/chart/?symbol=APTV,Aptiv PLC,Consumer Cyclical,66.585,14090753024,5.4,,-8.12,14.15,66.57,60.57,74.97,True,False,False,NO CLEAR ENTRY,False,56.67,NEUTRAL,5,Investors Heavily Search Aptiv PLC (APTV): Here is What You Need to Know | Is It Worth Investing in APTIV PLC (APTV) Based on Wall Street's Bullish Views? | Symbotic Stock Declines 15.5% Since Q2 Earnings Release,39.63,9.77,1091124992.0,103.823,4.08,1.77,38.18,IGNORE
IFF,https://www.tradingview.com/chart/?symbol=IFF,International Flavors & Fragrances Inc.,Basic Materials,78.4,20015792128,-3.6,,-2.34,13.8,42.05,73.11,68.73,True,True,True,BULLISH TREND,False,55.69,NEUTRAL,5,IFF Shares Climb on $4.3 Billion Deal to Sell Food-Ingredients Business | CVC to Buy IFF’s Food-Ingredients Unit in $4.3 Billion Deal | IFF’s Grasse R&D Field Deepens Naturals Expertise And Investor Narrative,24.27,16.35,3702625024.0,45.701,6.05,7.66,38.11,IGNORE
SYY,https://www.tradingview.com/chart/?symbol=SYY,Sysco Corporation,Consumer Defensive,75.375,36043014144,4.7,-13.5,-16.07,1.9,66.63,75.03,77.7,True,False,False,NO CLEAR ENTRY,False,49.58,NEUTRAL,5,"John Hinshaw Bought 3,101% More Shares In Sysco | Sysco (SYY) Up 1.7% Since Last Earnings Report: Can It Continue? | 3 S&P 500 Stocks We Think Twice About",20.94,15.21,1868375040.0,670.44,81.89,2.08,38.07,IGNORE
TSCO,https://www.tradingview.com/chart/?symbol=TSCO,Tractor Supply Company,Consumer Cyclical,31.12,16320872448,3.6,-8.1,-39.99,-9.77,54.28,37.99,49.82,False,False,False,NO CLEAR ENTRY,False,46.62,NEUTRAL,5,2 Profitable Stocks for Long-Term Investors and 1 We Turn Down | Piper Sandler Sees Pressure on Tractor Supply (TSCO) from Weak Pet Spending Trends | Tractor Supply (TSCO) Valuation Check After Recent Share Price Weakness,15.33,13.45,350726016.0,254.949,45.5,6.91,37.83,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,181.6512,361803579392,2.3,-44.5,-3.31,-4.63,52.42,190.66,166.79,False,True,True,NO CLEAR ENTRY,False,60.15,POSITIVE,5,Oil Prices Soften as Traders Bet on Renewal of US-Iran Truce | Here's Why SM Energy's 2026 Production Outlook Looks Strong | Why ExxonMobil's Strong Balance Sheet Matters for Investors,31.59,14.61,11776499712.0,23.989,6.64,5.93,37.46,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,56.89,7841070080,-1.9,-10.5,-26.58,-10.15,41.3,61.96,67.89,False,False,False,NO CLEAR ENTRY,False,64.62,POSITIVE,5,New Strong Sell Stocks for May 29th | 1 Small-Cap Stock for Long-Term Investors and 2 We Turn Down | A. O. Smith Stock: Analyst Estimates & Ratings,15.17,13.61,495612512.0,34.981,28.27,13.84,37.02,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,149.15,42295898112,-2.3,-13.2,-3.11,-1.35,52.23,144.47,152.93,True,False,False,NO CLEAR ENTRY,False,57.17,NEUTRAL,5,D.R. Horton (DHI) Exceeds Market Returns: Some Facts to Consider | Q1 Earnings Outperformers: D.R. Horton (NYSE:DHI) And The Rest Of The Home Builders Stocks | It might be time to start investing in housing-related stocks,14.0,12.39,2875425024.0,27.453,13.08,9.51,36.87,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,40.87,21434845184,0.7,-83.6,-11.71,4.18,49.04,39.55,40.48,True,True,False,BULLISH TREND,False,41.38,NEUTRAL,5,What Are Wall Street Analysts' Target Price for Smurfit Westrock Stock? | Smurfit Westrock introduces 2030 sustainability goals | Smurfit Westrock's (NYSE:SW) Conservative Accounting Might Explain Soft Earnings,56.76,12.92,1360249984.0,78.831,2.11,1.22,36.76,IGNORE
SJM,https://www.tradingview.com/chart/?symbol=SJM,The J. M. Smucker Company,Consumer Defensive,104.245,11117554688,7.0,,-8.09,8.89,69.09,96.66,101.58,True,True,False,BULLISH TREND,False,46.26,NEUTRAL,5,1 Consumer Stock with Solid Fundamentals and 2 We Question | J. M. Smucker Tests Brand Power With Milk Bone Supergirl Krypto Treats | 3 Reasons to Sell SJM and 1 Stock to Buy Instead,,10.55,884462528.0,143.204,-20.68,-14.07,36.5,IGNORE
DTE,https://www.tradingview.com/chart/?symbol=DTE,DTE Energy Company,Utilities,142.79,29704361984,15.8,-44.4,-2.53,-2.88,55.93,145.27,138.12,False,True,True,NO CLEAR ENTRY,False,72.03,POSITIVE,5,DTE Energy Advances Growth Through Renewables and Data Centers | OpenAI Needs 1.4 Gigawatts of Power. It Called a Michigan Utility Nobody’s Ever Heard Of. That Stock Could Beat the Nasdaq | Top Wind Energy Stocks to Watch Amid Increased Adoption of Clean Energy,23.49,17.1,-2188124928.0,218.787,10.42,7.65,36.36,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,79.29,49498333184,2.9,6.0,-4.68,0.6,49.48,79.85,77.35,False,True,True,NO CLEAR ENTRY,False,62.48,POSITIVE,5,"New Mexico regulators approve SPS’ $9B, gas-heavy resource plan | CDL’s $2.29 annual dividend beats Treasury yields despite rising interest rates | Is It Too Late To Consider Xcel Energy (XEL) After Its Recent Share Price Climb?",22.85,17.5,-7471625216.0,164.845,9.59,14.14,35.85,IGNORE
MRNA,https://www.tradingview.com/chart/?symbol=MRNA,"Moderna, Inc.",Healthcare,49.05,19462367232,260.2,,-7.18,7.28,32.68,50.2,37.49,False,True,True,NO CLEAR ENTRY,False,46.06,NEUTRAL,5,JPMorgan says large-cap biotech is back as profits and pipelines fuel upside | This Biotech Stock Is Stuck in the Red. Its Cancer Portfolio Is About to Change the Narrative. | Astellas eyes more cost cuts; FDA panel to debate Moderna vaccine,,-11.67,-20000000.0,17.522,-36.56,-143.55,35.68,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,130.075,15521412096,0.8,-31.5,-1.82,0.28,53.13,126.18,130.67,True,False,False,NO CLEAR ENTRY,False,52.99,NEUTRAL,5,"Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA) | Mid-America Apartment Communities (MAA) Faces Lower Rent Growth Expectations, Scotiabank Says",39.42,33.44,909082496.0,99.825,6.71,17.6,35.64,IGNORE
PFE,https://www.tradingview.com/chart/?symbol=PFE,Pfizer Inc.,Healthcare,26.0699,148583940096,5.4,-10.1,-2.79,0.91,59.15,26.42,25.09,False,True,True,NO CLEAR ENTRY,False,37.83,NEGATIVE,5,Pfizer Expands Oncology Pipeline in $10.5B Innovent Deal | Healthcare ETFs to Buy as Eli Lily Steps Into Vaccine Market With $4B Bet | Pfizer and Innovent Biologics sign $10.5B cancer drug deal,19.9,9.19,12376625152.0,71.602,8.31,11.83,35.63,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,531.55,122556088320,0.3,-11.5,-21.45,4.26,69.9,564.2,529.56,False,True,True,NO CLEAR ENTRY,False,45.0,NEUTRAL,5,2 Large-Cap Stocks to Target This Week and 1 We Ignore | Are Options Traders Betting on a Big Move in Lockheed Martin Stock? | Trump Holds the Line on Iran: No Sanctions Relief as Oil Slides Below $89,25.77,16.56,3987124992.0,276.365,67.64,6.38,35.5,IGNORE
ODFL,https://www.tradingview.com/chart/?symbol=ODFL,"Old Dominion Freight Line, Inc.",Industrials,222.74,46322855936,-2.9,-4.2,7.37,6.4,75.97,204.55,170.26,True,True,True,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,Old Dominion (ODFL) Up 4% Since Last Earnings Report: Can It Continue? | FedEx Freight Stock Starts Trading Monday. What to Know. | Why Old Dominion Freight Line (ODFL) Stock Is Trading Up Today,46.5,35.97,861986240.0,0.909,23.33,18.46,35.5,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,310.135,10315670528,3.5,-4.6,-22.34,-6.67,34.97,344.48,397.14,False,False,False,NO CLEAR ENTRY,False,54.4,NEUTRAL,5,Implied Volatility Surging for Domino's Pizza Stock Options | Domino's Pizza (DPZ) Down 8.8% Since Last Earnings Report: Can It Rebound? | Krispy Kreme vs. Domino's Pizza: Which Consumer Goods Stock Is a Better Buy in 2026?,17.84,14.81,524712736.0,,,11.89,35.45,IGNORE
NCLH,https://www.tradingview.com/chart/?symbol=NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,18.535,8509606400,9.6,,-16.43,4.31,61.2,18.33,21.4,True,False,False,NO CLEAR ENTRY,False,60.63,POSITIVE,5,"Did You Know That Viking Holdings Has Doubled Over the Past Year? | Oil Prices Fall As U.S., Iran May End 'Game Of Chicken'; S&P 500 Rises | 1 Small-Cap Stock Worth Your Attention and 2 We Brush Off",14.95,9.19,-1500744960.0,661.444,29.53,5.66,35.4,IGNORE
NRG,https://www.tradingview.com/chart/?symbol=NRG,"NRG Energy, Inc.",Utilities,135.07,28497942528,19.5,-85.6,-22.84,-9.08,46.53,148.59,157.03,False,False,False,NO CLEAR ENTRY,False,58.45,NEUTRAL,5,"Investors Heavily Search NRG Energy, Inc. (NRG): Here is What You Need to Know | Stock Market News for May 22, 2026 | The Clash Between a Giant Coal Plant and Houston’s Booming Suburbs",148.43,11.61,431624992.0,479.237,6.25,0.74,35.33,IGNORE
LEN,https://www.tradingview.com/chart/?symbol=LEN,Lennar Corporation,Consumer Cyclical,90.97,22405756928,-13.3,-52.6,-17.32,2.55,56.69,88.92,111.33,True,False,False,NO CLEAR ENTRY,False,52.7,NEUTRAL,5,2 Industrials Stocks with Competitive Advantages and 1 We Turn Down | Lennar Stock Is Down as the U.S. Housing Market Struggles. Is the Stock a Buy in 2026? | Lennar (LEN) Exceeds Market Returns: Some Facts to Consider,13.09,11.99,3444002816.0,24.992,8.08,5.39,35.27,IGNORE
STZ,https://www.tradingview.com/chart/?symbol=STZ,"Constellation Brands, Inc.",Consumer Defensive,140.0,24111454208,-11.3,,-9.98,-6.91,37.17,151.56,145.82,False,False,True,NO CLEAR ENTRY,False,50.59,NEUTRAL,5,Citi Opens “Upside 90-Day Catalyst Watch” on Constellation Brands (STZ) | Greg Abel Is Trying to Break Berkshire Hathaway’s Losing Streak on Airlines with New Delta Stock Bet | Constellation Brands Stock: Analyst Estimates & Ratings,14.57,11.23,2047600000.0,133.573,22.64,18.46,35.1,IGNORE
ZS,https://www.tradingview.com/chart/?symbol=ZS,"Zscaler, Inc.",Technology,136.965,22148544512,25.4,,-7.82,1.66,43.77,143.53,221.53,False,False,False,NO CLEAR ENTRY,False,39.75,NEGATIVE,5,"Jim Cramer Says He Thinks “DoorDash Is a Buy” | Michael Burry Calls Adobe A ‘Fat Pitch’ In Latest Saas Analysis – Backs Firefly And AI Tie-Ups With OpenAI, Google | Zscaler (ZS) Stock Is Up, What You Need To Know",,29.79,1108818560.0,78.939,-3.71,-2.44,34.93,IGNORE
CPB,https://www.tradingview.com/chart/?symbol=CPB,The Campbell's Company,Consumer Defensive,21.205,6322196480,-4.5,-17.2,-18.01,3.69,55.06,20.75,26.57,True,False,False,NO CLEAR ENTRY,False,55.11,NEUTRAL,5,Malone Trust Reshuffle Concentrates Insider Influence At Campbell's Stock | 3 Stocks Under $50 Walking a Fine Line | A Look At Campbell Soup (CPB) Valuation After Earnings Beat Tariff And Inflation Headwinds,11.52,9.85,862499968.0,185.001,13.89,5.48,33.71,IGNORE
INSM,https://www.tradingview.com/chart/?symbol=INSM,Insmed Incorporated,Healthcare,108.275,23468871680,229.6,,-26.0,-19.81,58.59,134.54,155.88,False,False,False,NO CLEAR ENTRY,False,57.2,NEUTRAL,5,JPMorgan says large-cap biotech is back as profits and pipelines fuel upside | Competitive Pressures Prompt Truist to Cut Target on Insmed (INSM) | Assessing Insmed (INSM) Valuation After Recent Share Price Pullback And Strong Multi Year Returns,,267.98,-606202112.0,105.336,-294.46,-144.44,33.58,IGNORE
ABBV,https://www.tradingview.com/chart/?symbol=ABBV,AbbVie Inc.,Healthcare,216.55,382599004160,12.4,-46.2,-6.79,6.21,75.03,207.58,216.76,True,False,False,WATCH - OVERBOUGHT,False,55.55,NEUTRAL,5,AbbVie (ABBV) Up 3.5% Since Last Earnings Report: Can It Continue? | VYM Climbs 26% In a Year While Its Core Dividend Payers Extend Their Streaks | Discover May 2026's Stocks That Could Be Trading Below Estimated Value,106.67,13.34,20811624448.0,,,5.79,33.44,IGNORE
HON,https://www.tradingview.com/chart/?symbol=HON,Honeywell International Inc.,Industrials,238.315,151009050624,2.4,-41.9,-3.39,13.94,86.4,221.93,210.11,True,True,True,WATCH - OVERBOUGHT,False,58.23,NEUTRAL,5,"Quantum Computing Stocks: Quantinuum IPO Valuation Versus IonQ, D-Wave | Honeywell’s (HON) Quantum Isn’t A Science Project, Asserts Jim Cramer | Bitdeer Technologies Names New CFO",38.01,20.8,2936875008.0,257.387,24.26,10.89,33.41,IGNORE
EIX,https://www.tradingview.com/chart/?symbol=EIX,Edison International,Utilities,69.43,26716243968,7.7,-63.2,-5.58,2.19,51.89,70.61,61.67,False,True,True,NO CLEAR ENTRY,False,44.58,NEUTRAL,5,Why Is Entergy (ETR) Down 7% Since Last Earnings Report? | Why Is Edison International (EIX) Up 5.5% Since Last Earnings Report? | Morgan Stanley Trims Edison International (EIX) Price Forecast After April Utility Review,7.55,10.66,-1134000000.0,226.101,18.86,18.12,33.37,IGNORE
GPC,https://www.tradingview.com/chart/?symbol=GPC,Genuine Parts Company,Consumer Cyclical,98.81,13746655232,6.8,-2.1,-15.89,-4.33,36.4,103.81,122.72,False,False,False,NO CLEAR ENTRY,False,64.19,POSITIVE,5,How Far Could AutoZone Stock Fall From Here? | Is Revenue Momentum Amid Restructuring Costs Altering The Investment Case For Genuine Parts (GPC)? | AutoZone Q3 Earnings Beat Estimates on Strong Sales Growth,224.57,11.8,755362496.0,149.454,1.34,0.24,33.29,IGNORE
MMM,https://www.tradingview.com/chart/?symbol=MMM,3M Company,Industrials,153.58,80102301696,1.3,-39.7,-4.39,7.3,71.07,146.63,156.13,True,False,False,WATCH - OVERBOUGHT,False,45.61,NEUTRAL,5,Kavango Resources makes management changes | Forever Chemicals Bite 3M Stock Again After Australia Sues | U.S. halts visa issuance for travelers from Ebola-hit African nations - says WSJ,29.53,16.24,2322374912.0,396.497,71.46,11.14,33.15,IGNORE
AWK,https://www.tradingview.com/chart/?symbol=AWK,"American Water Works Company, Inc.",Utilities,123.22,24062466048,5.7,-4.8,-8.37,-5.96,47.13,130.07,131.78,False,False,False,NO CLEAR ENTRY,False,60.7,POSITIVE,5,"American Water Works (AWK) Down 4.7% Since Last Earnings Report: Can It Rebound? | Here Are Friday’s Top Wall Street Analyst Research Calls: Best Buy, Cogent Communications, Dell Technologies, EPAM Systems, Federal Realty, Gap, Snowflake, Viper Energy, and More | How Multi‑State Infrastructure Upgrades At American Water (AWK) Have Changed Its Investment Story",21.85,18.77,-1896625024.0,142.33,10.22,21.17,32.96,IGNORE
SO,https://www.tradingview.com/chart/?symbol=SO,The Southern Company,Utilities,92.04,103756800000,8.0,-0.8,-4.55,-0.76,54.99,93.97,91.15,False,True,True,NO CLEAR ENTRY,False,60.79,POSITIVE,5,Southern Energy Q1 Net Loss Narrows; Enters Williamsburg Joint Venture Agreement | Morgan Stanley Sees Utilities Lagging as it Lowers Southern Company (SO) Target | A Look At Southern Company’s Valuation As Greener Life Carbon Offset Milestone Draws Attention,23.54,18.72,-3950000128.0,190.431,10.99,14.46,32.96,IGNORE
SRE,https://www.tradingview.com/chart/?symbol=SRE,Sempra,Utilities,88.855,58083631104,-3.9,13.7,-6.48,-4.09,40.4,94.07,89.59,False,False,True,NO CLEAR ENTRY,False,57.72,NEUTRAL,5,Sempra (SRE) Announces Q1 2026 Earnings | Assessing Sempra (SRE) Valuation As Investors Revisit The Stock After Recent Share Price Moves | Jim Cramer Explains How Data Center Demand Boosts Sempra and Other Utility Stocks,30.22,16.05,-28243374080.0,85.267,5.69,14.43,32.22,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,46.645,69075976192,0.1,-34.8,-23.55,5.08,64.27,45.72,60.56,True,False,False,NO CLEAR ENTRY,False,39.6,NEGATIVE,5,Hilma Closure Tests Nike’s Women’s Focus As Valuation Signals Diverge | Has Nike Stock Lost Its Superpower? | Nike (NKE) Exceeds Market Returns: Some Facts to Consider,30.69,25.58,1313874944.0,79.333,16.02,4.84,31.82,IGNORE
COIN,https://www.tradingview.com/chart/?symbol=COIN,"Coinbase Global, Inc.",Financial Services,189.4,49899466752,-30.8,,2.25,4.22,44.5,189.36,248.43,True,False,False,NO CLEAR ENTRY,False,61.1,POSITIVE,5,Wintermute Enters Prediction Markets as Event Contract Trading Tops $60B | CONY’s 100% Yield Hides a 37% Decline That Distributions Cannot Reverse | 3 of Wall Street’s Favorite Stocks on Our Watchlist,69.63,38.23,2407562752.0,59.081,6.69,12.74,31.79,IGNORE
MOS,https://www.tradingview.com/chart/?symbol=MOS,The Mosaic Company,Basic Materials,24.08,7653747200,14.4,,-10.83,5.62,68.74,23.71,26.95,True,False,False,NO CLEAR ENTRY,False,67.73,POSITIVE,5,What Mosaic (MOS)'s Q1 Loss and Pulled Phosphate Outlook Means For Shareholders | The 30-Year Treasury Just Crossed 5%. Here Are 2 Hard Asset Stocks Under $40 Built for What Comes Next | Brazil Potash: Autazes Project De-Risking as Financing Visibility Improves  – Quarterly Update Report,172.0,12.29,-289787488.0,48.19,0.59,0.36,31.57,IGNORE
CNP,https://www.tradingview.com/chart/?symbol=CNP,"CenterPoint Energy, Inc.",Utilities,42.4,27736786944,1.9,6.7,-1.63,-0.44,58.38,42.52,39.88,False,True,True,NO CLEAR ENTRY,False,53.88,NEUTRAL,5,FirstEnergy (FE) Down 4.4% Since Last Earnings Report: Can It Rebound? | A Look At CenterPoint Energy (CNP) Valuation After Recent Pullback And Capital Plan Update | Phantom Data Centers Didn't Break the Power Grid—They Proved It Was Already Broken,26.01,20.37,-4945375232.0,215.591,9.56,11.38,31.46,IGNORE
UPS,https://www.tradingview.com/chart/?symbol=UPS,"United Parcel Service, Inc.",Industrials,106.3801,90423746560,-1.6,-27.2,-5.46,1.47,71.05,99.73,95.22,True,True,True,WATCH - OVERBOUGHT,False,47.74,NEUTRAL,5,"3 Cash-Producing Stocks We’re Skeptical Of | USPS, DHL partner in a $10 billion 'last-mile' delivery agreement | Why Is UPS (UPS) Down 2% Since Last Earnings Report?",17.21,13.29,4625500160.0,181.508,33.35,5.94,31.02,IGNORE
