Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
WDC,https://www.tradingview.com/chart/?symbol=WDC,Western Digital Corporation,Technology,525.93,181278670848,45.5,482.9,100.67,13.36,63.89,428.89,244.66,True,True,True,BULLISH TREND,False,48.84,NEUTRAL,5,"Up 981%, Is Western Digital Stock Still a Buy? | Seagate, Western Digital Stocks Climb As Analysts Hike Price Targets | SNDK's New Business Model Boosts Profitability: Time to Buy the Stock?",31.44,29.55,2075000064.0,17.81,85.92,55.29,89.11,BUY SIGNAL
TECH,https://www.tradingview.com/chart/?symbol=TECH,Bio-Techne Corporation,Healthcare,53.1,8313800704,-1.5,128.6,-3.05,4.49,78.24,52.12,57.33,True,False,False,WATCH - OVERBOUGHT,False,54.58,NEUTRAL,5,Why Is Techne (TECH) Up 4.5% Since Last Earnings Report? | 3 of Wall Street’s Favorite Stocks with Questionable Fundamentals | Are Wall Street Analysts Bullish on Bio-Techne Stock?,75.86,25.75,299849376.0,13.922,5.34,9.05,39.12,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,310.69,309794177024,4.8,-4.3,-10.87,-2.98,65.61,320.35,356.47,False,False,False,NO CLEAR ENTRY,False,54.69,NEUTRAL,5,"I Used Starlink—and It’s Absolutely Incredible | Home Depot Stock Displays Valuation Premium: Overvalued or Justified? | Here is What to Know Beyond Why The Home Depot, Inc. (HD) is a Trending Stock",22.07,19.29,10128249856.0,459.356,128.38,8.41,38.48,IGNORE
BA,https://www.tradingview.com/chart/?symbol=BA,The Boeing Company,Industrials,216.215,170442784768,14.0,,-3.9,-6.41,46.24,221.59,219.09,False,False,True,NO CLEAR ENTRY,False,48.73,NEUTRAL,5,GE Aerospace CEO Is Optimistic for More China Deals | Etihad Airways CEO Says Carrier Is Discounting Tickets | The Boeing Air India Crash Was Almost a Year Ago. The Full Investigation Report Is Coming Soon.,85.8,51.71,2554249984.0,828.696,169.95,2.46,38.3,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,40.815,21405999104,0.7,-83.6,-1.92,-0.84,67.16,39.95,40.47,True,True,False,BULLISH TREND,False,59.33,NEUTRAL,5,Assessing Smurfit Westrock (SW) Valuation After Recent Mixed Share Performance | Is Smurfit Westrock (SW) One of the Best Stocks to Buy from Billionaire George Soros’ Stock Portfolio? | What Are Wall Street Analysts' Target Price for Smurfit Westrock Stock?,56.69,12.9,1360249984.0,78.831,2.11,1.22,38.2,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,43.24,64033558528,0.1,-34.8,-22.83,-1.76,55.42,44.29,59.09,False,False,False,NO CLEAR ENTRY,False,56.64,NEUTRAL,5,"Bell Global Equities Fund Sold Nike (NKE) Amid Recovery Challenges and Inflation Pressure | These 3 Underperforming Dow Stocks Have 3 Things in Common but Wall Street Remains Bullish | Nike’s Football Push Gains Wall Street Optimism Ahead Of World Cup, But Turnaround Concerns Remain",28.45,23.73,1313874944.0,79.333,16.02,4.84,38.18,IGNORE
COO,https://www.tradingview.com/chart/?symbol=COO,"The Cooper Companies, Inc.",Healthcare,67.375,13145832448,7.9,,-11.14,10.25,73.02,64.83,72.81,True,False,False,WATCH - OVERBOUGHT,False,47.52,NEUTRAL,5,"The Cooper Companies (COO) Reliance on International Sales: What Investors Need to Know | Company News for Jun 8, 2026 | Cooper Companies (COO) Is Up 10.0% After Record Sales, Litigation Hit and Buyback Completion - What's Changed",33.52,13.48,424275008.0,33.093,2.85,5.57,38.05,IGNORE
SYY,https://www.tradingview.com/chart/?symbol=SYY,Sysco Corporation,Consumer Defensive,76.21,36442296320,4.7,-13.5,-9.35,4.57,60.68,74.26,77.59,True,False,False,NO CLEAR ENTRY,False,49.27,NEUTRAL,5,A Look At Sysco (SYY) Valuation As Cash Flow Strain And Returns On Capital Raise Concerns | Why Is Kraft Heinz (KHC) Down 5% Since Last Earnings Report? | 3 Cash-Producing Stocks with Warning Signs,21.17,15.39,1868375040.0,670.44,81.89,2.08,38.04,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,32.8862,17413799936,13.4,,-13.06,0.9,68.82,33.24,39.33,False,False,False,NO CLEAR ENTRY,False,51.53,NEUTRAL,5,International Paper closes North Pacific Paper Company deal | International Paper taps CPKC for rail needs at Mississippi facility | Winners And Losers Of Q1: International Paper (NYSE:IP) Vs The Rest Of The Industrial Packaging Stocks,,12.28,1711250048.0,65.904,-16.04,-13.77,37.87,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,136.4325,16280031232,0.8,-31.5,4.51,4.66,73.41,127.66,130.59,True,True,False,WATCH - OVERBOUGHT,False,52.99,NEUTRAL,5,How The Mid-America Apartment Communities (MAA) Story Is Shifting As Analyst Views Diverge | Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA),41.34,35.07,909082496.0,99.825,6.71,17.6,37.49,IGNORE
LYV,https://www.tradingview.com/chart/?symbol=LYV,"Live Nation Entertainment, Inc.",Communication Services,160.815,37423710208,12.2,,-3.01,-2.98,36.04,160.96,153.46,False,True,True,NO CLEAR ENTRY,False,52.45,NEUTRAL,5,Live Nation (LYV) Down 2.1% Since Last Earnings Report: Can It Rebound? | 3 Hyped Up  Stocks with Questionable Fundamentals | States Flex Muscle on Antitrust Enforcement as Trump Administration Pulls Back,,74.84,2120347904.0,738.269,14.93,0.33,37.2,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,57.78,7963737600,-1.9,-10.5,-17.53,-4.07,56.98,60.99,67.46,False,False,False,NO CLEAR ENTRY,False,66.05,POSITIVE,5,New Strong Sell Stocks for June 5th | 3 Industrials Stocks We Steer Clear Of | A Look At A. O. Smith (AOS) Valuation After Analyst Downgrades And Softer Q1 Outlook,15.41,13.82,495612512.0,34.981,28.27,13.84,37.13,IGNORE
XYZ,https://www.tradingview.com/chart/?symbol=XYZ,"Block, Inc.",Technology,69.93,41621008384,4.9,,6.7,-0.3,48.65,68.69,67.58,True,True,True,BULLISH TREND,False,52.45,NEUTRAL,5,Nu Holdings Converts 135M Customers Into Powerful Profit Growth | Goldman Sachs Adds 4 Companies to US Conviction List With Huge Double-Digit Upside Potential | Beyond AI Chip Rally: 4 Software Stocks to Buy Now as the Hype Shifts,54.63,14.04,-794561728.0,37.514,3.74,3.3,36.9,IGNORE
DTE,https://www.tradingview.com/chart/?symbol=DTE,DTE Energy Company,Utilities,143.615,29875988480,15.8,-44.4,-2.83,1.14,55.33,145.15,138.32,False,True,True,NO CLEAR ENTRY,False,76.75,POSITIVE,5,PAM vs. DTE: Which Stock Is the Better Value Option? | Women run a record 11% of Fortune 500 companies in 2026—but the gain came in a year of high-profile exits | DTE Energy partners with LG to deploy 6 GWh of battery storage,23.62,17.2,-2188124928.0,218.787,10.42,7.65,36.74,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,77.7,48505745408,2.9,6.0,-4.66,-3.39,48.52,79.84,77.55,False,True,True,NO CLEAR ENTRY,False,73.14,POSITIVE,5,Xcel Energy (XEL) Sees Subsidiary Reaching Regulatory Arrangement Around Pricing Dispute | Google Data Center Deal Will Save Xcel Energy Customers Up To $1.5 Billion Over 15 Years | How Xcel’s Google Data Center and EV Grid Projects Will Impact Xcel Energy (XEL) Investors,22.39,17.15,-7471625216.0,164.845,9.59,14.14,36.7,IGNORE
SJM,https://www.tradingview.com/chart/?symbol=SJM,The J. M. Smucker Company,Consumer Defensive,102.725,10955448320,7.0,,-4.68,4.45,47.31,97.25,101.37,True,True,False,BULLISH TREND,False,47.04,NEUTRAL,5,"SpaceX IPO, Inflation Report: What to Watch This Week | J. M. Smucker Earnings: What To Look For From SJM | What J. M. Smucker (SJM)'s Upgraded 2026 Outlook Amid Rising Input Costs Means For Shareholders",,10.5,884462528.0,143.204,-20.68,-14.07,36.56,IGNORE
COF,https://www.tradingview.com/chart/?symbol=COF,Capital One Financial Corporation,Financial Services,181.12,112709672960,46.3,-3.2,-2.06,-5.55,42.82,188.64,209.31,False,False,False,NO CLEAR ENTRY,False,49.75,NEUTRAL,5,Capital One Financial (COF): Anticipating Valuation Uplift From Transformative Transaction | A Look At Capital One Financial (COF) Valuation After Q1 2026 Miss And Post Discover Integration Updates | Enova Stock Outlook: What's Driving Growth and Key Risks Ahead,55.73,7.46,,,3.26,8.88,36.38,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,517.785,119382376448,0.3,-11.5,-21.53,1.71,44.44,548.19,528.74,False,False,True,NO CLEAR ENTRY,False,54.68,NEUTRAL,5,SpaceX Prepares to Make History: Space Stocks to Watch | Viasat (VSAT) Selected by Lockheed Martin to Provide Satellite Communications for NOAA’s Hurricane Hunter Aircraft | Lockheed Martin (LMT) Lands A Long-Term Defense Contract Worth Up To $180 Million,25.09,16.14,3987124992.0,276.365,67.64,6.38,36.27,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,313.76,10436244480,3.5,-4.6,-24.16,-5.64,58.22,337.82,393.18,False,False,False,NO CLEAR ENTRY,False,64.42,POSITIVE,5,Who’s winning the pizza race? | Arby’s Was Written Off. Then This Investor Rescued It. Now He Wants to Do the Same Thing for Pizza Hut. | How The Domino’s Pizza (DPZ) Narrative Is Shifting After Analyst Target Resets,18.07,14.99,524712736.0,,,11.89,36.25,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,144.82,41068003328,-2.3,-13.2,-1.65,-0.79,64.27,145.56,152.39,False,False,False,NO CLEAR ENTRY,False,48.72,NEUTRAL,5,The Lock-In Effect Is Real—These 3 Homebuilders Are Betting on It | Is D.R. Horton Stock Underperforming the Dow? | D.R. Horton (DHI) Falls More Steeply Than Broader Market: What Investors Need to Know,13.61,12.03,2875425024.0,27.453,13.08,9.51,36.2,IGNORE
GM,https://www.tradingview.com/chart/?symbol=GM,General Motors Company,Consumer Cyclical,83.75,75514462208,-0.9,-15.8,12.37,7.04,78.6,77.66,73.07,True,True,True,WATCH - OVERBOUGHT,False,64.21,POSITIVE,5,SpaceX IPO: Should You Buy SPCX Stock? | TechCrunch Mobility: Inside GM’s $900M EV battery gamble | How Tariff Relief and GM Supplier Win Could Reshape Cleveland-Cliffs' (CLF) Investment Narrative,30.57,5.95,22466625536.0,199.048,4.01,1.38,36.19,IGNORE
MRNA,https://www.tradingview.com/chart/?symbol=MRNA,"Moderna, Inc.",Healthcare,47.1075,18691608576,260.2,,-15.49,-2.95,47.38,49.64,38.09,False,True,True,NO CLEAR ENTRY,False,49.77,NEUTRAL,5,3 ETFs For the Coming Genomics Revolution | How Investors May Respond To Moderna (MRNA) mRNA Advances in Personalized Cancer and Emerging Infectious Diseases | Is Merck & Co. (MRK) One of the Best Cheap Stocks to Buy for Beginners?,,-11.2,-20000000.0,17.522,-36.56,-143.55,35.98,IGNORE
PHM,https://www.tradingview.com/chart/?symbol=PHM,"PulteGroup, Inc.",Consumer Cyclical,118.225,22520248320,-12.4,-30.4,-6.46,1.2,75.75,119.1,124.7,False,False,False,WATCH - OVERBOUGHT,False,62.67,POSITIVE,5,The Lock-In Effect Is Real—These 3 Homebuilders Are Betting on It | Is PulteGroup (PHM) One of the Best Real Estate Stocks to Buy Beyond REITs? | 3 Profitable Stocks We’re Skeptical Of,11.43,10.58,1483359744.0,18.942,16.18,12.14,35.91,IGNORE
NRG,https://www.tradingview.com/chart/?symbol=NRG,"NRG Energy, Inc.",Utilities,127.81,26966179840,19.5,-85.6,-17.51,-9.9,52.91,146.22,156.47,False,False,False,NO CLEAR ENTRY,False,65.53,POSITIVE,5,NRG Energy Reshapes Portfolio As Dunkirk Exit Meets Valuation Questions | NRG Energy (NRG) Appoints Glenn Wright to Board of Directors | 2 Growth Stocks Set to Flourish and 1 Facing Headwinds,142.01,10.99,431624992.0,479.237,6.25,0.74,35.89,IGNORE
HON,https://www.tradingview.com/chart/?symbol=HON,Honeywell International Inc.,Industrials,212.785,134831882240,2.4,-41.9,-9.95,-0.98,45.19,221.93,210.77,False,True,True,NO CLEAR ENTRY,False,54.66,NEUTRAL,5,Honeywell Updates Investors Ahead of Aerospace Breakup. What to Know. | Honeywell Backs Full-Year Guidance Ahead of Aerospace Spinoff | 1 Cash-Producing Stock to Keep an Eye On and 2 We Brush Off,33.94,18.57,2936875008.0,257.387,24.26,10.89,35.52,IGNORE
HRL,https://www.tradingview.com/chart/?symbol=HRL,Hormel Foods Corporation,Consumer Defensive,23.895,13149041664,-2.9,-5.1,1.49,15.16,82.7,21.42,22.91,True,True,False,WATCH - OVERBOUGHT,False,52.02,NEUTRAL,5,What Could Quiet Assumptions Mean For The Hormel Foods (HRL) Investment Narrative | Hormel Foods (HRL) Crossed Above the 200-Day Moving Average: What That Means for Investors | Dividend Aristocrats on Sale: 5 Decades-Long Raisers Trading Below Target,28.11,15.31,471169760.0,4.244,5.83,3.82,35.41,IGNORE
BAX,https://www.tradingview.com/chart/?symbol=BAX,Baxter International Inc.,Healthcare,19.395,10016916480,2.9,,8.35,10.95,71.05,17.88,19.82,True,False,False,WATCH - OVERBOUGHT,False,48.07,NEUTRAL,5,Has Baxter International (BAX) Overreacted After Recent 10.9% Weekly Share Price Jump | 1 Stock Under $50 Worth Investigating and 2 Facing Challenges | Baxter Stock Is Testing a Bottom After Healthcare Sector Decimation,,9.62,900875008.0,161.021,-15.01,-9.7,35.25,IGNORE
STZ,https://www.tradingview.com/chart/?symbol=STZ,"Constellation Brands, Inc.",Consumer Defensive,141.545,24377540608,-11.3,,-4.34,-5.79,39.51,150.05,145.03,False,False,True,NO CLEAR ENTRY,False,49.02,NEUTRAL,5,Brown-Forman B (BF.B) Misses Q4 Earnings Estimates | Morgan Flatley Joins Constellation Brands Board As Marketing Focus Grows | What to Know About This Fund's $4.8 Million e.l.f. Beauty Exit After a Tough Year,14.73,11.37,2047600000.0,133.573,22.64,18.46,34.97,IGNORE
TTWO,https://www.tradingview.com/chart/?symbol=TTWO,"Take-Two Interactive Software, Inc.",Communication Services,210.3,39045697536,6.1,,-2.02,-5.91,20.88,216.12,231.37,False,False,False,NO CLEAR ENTRY,False,57.82,NEUTRAL,5,"Take-Two Interactive Software (TTWO): Best Quality Growth Stocks to Buy | Jim Cramer on Take-Two Interactive: “I Wouldn’t Buy It All at Once; It’s an Erratic Trader” | Take-Two Interactive Software, Inc. (NASDAQ:TTWO) Could Be Less Than A Year Away From Profitability",,20.85,1447787520.0,84.26,-10.56,-4.48,34.38,IGNORE
DE,https://www.tradingview.com/chart/?symbol=DE,Deere & Company,Industrials,577.01,155854618624,-11.1,-8.5,-3.47,-0.61,55.33,573.58,521.67,True,True,True,BULLISH TREND,False,58.92,NEUTRAL,5,"Deere & Co (DE) Stock Is a Tariff Story. Here’s What to Know | When Trump Cuts Tariffs on Farm and Construction Equipment, These 5 Stocks Win Big | Deere recovers $272M in tariff refunds",32.64,25.25,1098749952.0,376.022,18.35,10.1,33.91,IGNORE
INSM,https://www.tradingview.com/chart/?symbol=INSM,Insmed Incorporated,Healthcare,95.23,20641337344,229.6,,-33.47,-9.3,30.32,129.49,155.1,False,False,False,NO CLEAR ENTRY,False,61.05,POSITIVE,5,"Is Insmed (INSM) The Best Healthcare Stock to Buy Now? | Is Insmed's (INSM) Brensocatib Momentum Quietly Reframing Its Respiratory Growth Narrative? | US Equity Markets End Lower Amid Technology Stock Sell-Off, Stronger-Than-Expected Jobs Data",,253.51,-606202112.0,105.336,-294.46,-144.44,33.88,IGNORE
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,13.17,6301017088,-1.9,39.0,-27.64,-8.29,39.31,14.04,16.38,False,False,False,NO CLEAR ENTRY,False,32.76,NEGATIVE,5,"General Mills, J.M. Smucker Among Food Producers Seen Missing 2027 Earnings Views, Morgan Stanley Says | Campbell's, General Mills, Conagra Price Targets Cut by Morgan Stanley Due to Inflation, Iran Conflict | Do Analyst Downgrades And Insider Buying Send Conflicting Signals About Conagra’s (CAG) Dividend Strategy?",,8.12,654675008.0,89.813,-0.51,-0.39,33.37,IGNORE
AWK,https://www.tradingview.com/chart/?symbol=AWK,"American Water Works Company, Inc.",Utilities,122.93,24005834752,5.7,-4.8,-10.11,-1.89,45.06,128.67,131.24,False,False,False,NO CLEAR ENTRY,False,64.46,POSITIVE,5,AWK Concludes the Acquisition of Nexus Utility Assets for $315 Million | Assessing American Water Works Company (AWK) Valuation After Recent Share Price Weakness | Why American Water Works (AWK) is a Great Dividend Stock Right Now,21.8,18.74,-1896625024.0,142.33,10.22,21.17,33.26,IGNORE
CRL,https://www.tradingview.com/chart/?symbol=CRL,"Charles River Laboratories International, Inc.",Healthcare,185.35,8927888384,1.2,,4.72,2.02,76.32,171.75,177.02,True,True,False,WATCH - OVERBOUGHT,False,57.96,NEUTRAL,5,"Assessing Charles River Laboratories (CRL) Valuation After Mixed Returns And Contrasting Undervaluation Signals | The Zacks Analyst Blog Highlights Stantec, CBIZ and Charles River | Zacks Industry Outlook Highlights Stantec, CBIZ and Charles River",,15.06,510023744.0,102.551,-5.87,-4.58,33.24,IGNORE
APTV,https://www.tradingview.com/chart/?symbol=APTV,Aptiv PLC,Consumer Cyclical,70.18,14851528704,5.4,,-3.67,22.89,74.89,60.8,74.88,True,False,False,WATCH - OVERBOUGHT,False,56.78,NEUTRAL,5,Is Aptiv PLC (APTV) a Cheap Robotics Stock to Buy on Revenue and Earnings Growth | Is It Time To Reassess Aptiv (APTV) After Recent Share Price Rebound? | Aptiv PLC (APTV) Dips More Than Broader Market: What You Should Know,41.77,10.3,1091124992.0,103.823,4.08,1.77,33.04,IGNORE
CPB,https://www.tradingview.com/chart/?symbol=CPB,The Campbell's Company,Consumer Defensive,21.54,6422075904,-4.5,-17.2,-13.32,1.36,68.18,20.84,26.28,True,False,False,NO CLEAR ENTRY,False,44.51,NEUTRAL,5,"Campbell’s Faces Tough Competition in Snacks.  Earnings Showed It. | Top Midday Stories: US Weighs Financial Stakes in AI Firms; Google, Nvidia Turn to Intel as TSMC Struggles With Demand | Can Yellow Fish Help Turn Around Campbell’s Snacks Business?",11.71,10.32,862499968.0,185.001,13.89,5.48,32.86,IGNORE
LEN,https://www.tradingview.com/chart/?symbol=LEN,Lennar Corporation,Consumer Cyclical,90.86,22378663936,-13.3,-52.6,-8.6,3.56,71.0,88.76,110.15,True,False,False,WATCH - OVERBOUGHT,False,48.41,NEUTRAL,5,"Ahead of Lennar (LEN) Q2 Earnings: Get Ready With Wall Street Estimates for Key Metrics | Bargain Hunting Lifts Wall Street Pre-Bell; Asia, Europe Off | US Equity Investors to Focus on Inflation Data as April Ceasefire Tested Following Iran-Israel Overnight Strikes",13.07,12.03,3444002816.0,24.992,8.08,5.39,32.52,IGNORE
SO,https://www.tradingview.com/chart/?symbol=SO,The Southern Company,Utilities,91.215,102826770432,8.0,-0.8,-5.43,-0.5,39.94,93.62,91.14,False,True,True,NO CLEAR ENTRY,False,51.18,NEUTRAL,5,AI Needs Power: 5 Dividend Stocks Quietly Funding the Datacenter Boom | Here is Why The Southern Company (SO) Should Garner Investor Attention | Southern (SO) Valuation Check As Shares Edge Higher Without A Clear Catalyst,23.33,18.55,-3950000128.0,190.431,10.99,14.46,32.19,IGNORE
SRE,https://www.tradingview.com/chart/?symbol=SRE,Sempra,Utilities,89.715,58647355392,-3.9,13.7,-3.39,-2.03,48.2,93.51,89.88,False,False,True,NO CLEAR ENTRY,False,55.69,NEUTRAL,5,Assessing Whether Sempra (SRE) Still Looks Overvalued After Its Recent Share Price Moves | Is Sempra Stock Underperforming the Nasdaq? | Voss Capital on Its Core Long Position Sempra (SRE),30.52,16.2,-28243374080.0,85.267,5.69,14.43,32.06,IGNORE
GPC,https://www.tradingview.com/chart/?symbol=GPC,Genuine Parts Company,Consumer Cyclical,97.84,13611707392,6.8,-2.1,-11.56,-6.03,68.45,102.33,120.34,False,False,False,NO CLEAR ENTRY,False,45.26,NEUTRAL,5,How The Genuine Parts (GPC) Story Is Evolving After Recent Analyst Price Target Cuts | A Look At Genuine Parts (GPC) Valuation After First Quarter Beat And Weak Share Price Reaction | Reflecting On Auto Parts Retailer Stocks’ Q1 Earnings: Genuine Parts (NYSE:GPC),222.36,11.69,755362496.0,149.454,1.34,0.24,31.77,IGNORE
CNP,https://www.tradingview.com/chart/?symbol=CNP,"CenterPoint Energy, Inc.",Utilities,41.925,27426054144,1.9,6.7,-3.05,-0.2,53.32,42.5,40.01,False,True,True,NO CLEAR ENTRY,False,57.29,NEUTRAL,5,How The CenterPoint Energy (CNP) Investment Story Is Shifting With Mixed Analyst Targets | CenterPoint Benefits From Strong Capital Recovery & Rising Demand | FirstEnergy (FE) Down 4.4% Since Last Earnings Report: Can It Rebound?,25.72,20.14,-4945375232.0,215.591,9.56,11.38,31.73,IGNORE
EXC,https://www.tradingview.com/chart/?symbol=EXC,Exelon Corporation,Utilities,44.83,45870424064,7.9,-0.3,-7.91,1.9,59.59,46.0,45.01,False,False,True,NO CLEAR ENTRY,False,60.6,POSITIVE,5,"A Look At Exelon (EXC) Valuation After Recent Share Price Swings | How Recent Analyst Shifts Are Rewriting the Story for Exelon (EXC) | Dear Future ERock Stock Fans, Mark Your Calendars for June 10",16.42,14.76,-2807749888.0,174.794,9.76,11.21,31.7,IGNORE
ARE,https://www.tradingview.com/chart/?symbol=ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,50.91,8872058880,-11.5,,1.04,11.69,63.11,46.36,56.22,True,False,False,NO CLEAR ENTRY,False,53.26,NEUTRAL,5,Alexandria Real Estate Equities Deepens Veteran Support As Shares Screen Undervalued | Why Is Alexandria Real Estate Equities (ARE) Up 20% Since Last Earnings Report? | Are Wall Street Analysts Bullish on Alexandria Real Estate Stock?,,-57.85,1408723072.0,66.509,-4.14,-36.14,31.01,IGNORE
