Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,218.16,5284053385216,85.2,214.5,19.17,11.0,35.27,202.91,188.41,True,True,True,BULLISH TREND,False,68.52,POSITIVE,5,Broadcom's sell-off just entered megacap history | Is OpenAI coming for Tesla's robotics business? | NVIDIA (NVDA): The Most Promising Stock to Buy Right Now,33.41,17.27,46335873024.0,6.555,114.29,62.97,88.58,BUY SIGNAL
MRNA,https://www.tradingview.com/chart/?symbol=MRNA,"Moderna, Inc.",Healthcare,51.54,20450365440,260.2,,-10.83,10.34,54.56,49.89,37.89,True,True,True,BULLISH TREND,False,50.0,NEUTRAL,5,"Ultragenyx (RARE) Down 13.6% Since Last Earnings Report: Can It Rebound? | Moderna (MRNA) Climbs 7.5% Ahead of Next Week’s Key Updates | Meet the Biotech Stock That's Trouncing Lilly, Merck, and Pfizer in 2026",,-12.26,-20000000.0,17.522,-36.56,-143.55,40.8,IGNORE
MGM,https://www.tradingview.com/chart/?symbol=MGM,MGM Resorts International,Consumer Cyclical,47.89,12252715008,4.2,-5.9,30.56,26.33,79.44,39.02,36.03,True,True,True,WATCH - OVERBOUGHT,False,64.03,POSITIVE,5,"MGM Resorts International vs. Wynn Resorts: Which Casino Stock Is a Better Buy in 2026? | Barry Diller's People Makes Move To Take Casino Giant MGM Private | Here Are Wednesday’s Top Wall Street Analyst Research Calls: Boyd Gaming, Chipotle Mexican Grill, Conagra, Dollar General, MGM Resorts International, Omnicom Group, Yum! Brands, and More",65.6,20.63,528360256.0,951.186,13.49,1.03,40.62,IGNORE
CMG,https://www.tradingview.com/chart/?symbol=CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,28.425,36461711360,7.4,-17.9,-22.57,-12.02,26.88,32.93,36.4,False,False,False,NO CLEAR ENTRY,False,58.91,NEUTRAL,5,"Is CAVA Stock a Buy at 5x Sales? Upside vs. Risks | CAVA Stock Outlook on Traffic, Digital and Unit Growth | Chipotle nods to NBA milestones to dole out 53K free entrees",26.08,20.95,1087909760.0,217.885,49.23,11.96,40.61,IGNORE
ABT,https://www.tradingview.com/chart/?symbol=ABT,Abbott Laboratories,Healthcare,90.13,156989603840,7.8,-19.7,-19.81,3.4,66.99,92.63,114.68,False,False,False,NO CLEAR ENTRY,False,49.2,NEUTRAL,5,Abbott Addresses a Major Diabetes Care Gap With Tech Innovation | Jim Cramer Says “No One Disputes the Science and Commercial Smarts of Abbott” | Assessing Abbott Laboratories (ABT) Valuation After New Diabetes Sensor And Cancer Screening Tailwinds,25.25,14.87,6341125120.0,64.773,12.33,13.9,40.59,IGNORE
CRL,https://www.tradingview.com/chart/?symbol=CRL,"Charles River Laboratories International, Inc.",Healthcare,186.045,8961364992,1.2,,3.6,0.35,69.72,171.04,176.78,True,True,False,BULLISH TREND,False,57.96,NEUTRAL,5,"Assessing Charles River Laboratories (CRL) Valuation After Mixed Returns And Contrasting Undervaluation Signals | The Zacks Analyst Blog Highlights Stantec, CBIZ and Charles River | Zacks Industry Outlook Highlights Stantec, CBIZ and Charles River",,15.11,510023744.0,102.551,-5.87,-4.58,40.44,IGNORE
CL,https://www.tradingview.com/chart/?symbol=CL,Colgate-Palmolive Company,Consumer Defensive,85.22,68192133120,8.4,-5.9,-10.0,-1.29,35.97,86.18,83.38,False,True,True,NO CLEAR ENTRY,False,56.47,NEUTRAL,5,"Equity returns likely to moderate, but dips remain buying opportunities: GS | A Look At Colgate Palmolive (CL) Valuation After Mixed Recent Share Price Performance | EU proposes naval mission to clear Hormuz mines",33.03,21.09,3319500032.0,1640.535,363.58,10.04,40.42,IGNORE
KHC,https://www.tradingview.com/chart/?symbol=KHC,The Kraft Heinz Company,Consumer Defensive,22.605,26804502528,0.8,13.6,-4.39,0.29,41.06,22.86,23.87,False,False,False,NO CLEAR ENTRY,False,42.06,NEUTRAL,5,Bernstein Questions Sustainability of Kraft Heinz’s (KHC) New Growth Strategy | Kraft Heinz (KHC) Valuation Check After Recent Share Price Weakness | KHC Stock Heads For Worst Week Since March: Wall Street Analyst Sees Further Downside,,10.82,3212250112.0,50.258,-12.58,-23.05,40.31,IGNORE
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,12.7,6076151808,-1.9,39.0,-30.93,-9.29,33.99,14.11,16.43,False,False,False,NO CLEAR ENTRY,False,55.87,NEUTRAL,5,"Bernstein cuts food giants as GLP-1s, health trends threaten growth outlooks | Spend $75 or Less to Make Contrarian Bets on These 3 Hard-Hit Value Stocks | Here Are Wednesday’s Top Wall Street Analyst Research Calls: Boyd Gaming, Chipotle Mexican Grill, Conagra, Dollar General, MGM Resorts International, Omnicom Group, Yum! Brands, and More",,7.74,654675008.0,89.813,-0.51,-0.39,40.22,IGNORE
ATO,https://www.tradingview.com/chart/?symbol=ATO,Atmos Energy Corporation,Utilities,167.75,28000800768,0.6,14.5,-9.68,-9.91,25.58,181.51,173.2,False,False,True,NO CLEAR ENTRY,False,55.06,NEUTRAL,5,"Zacks Industry Outlook Highlights Atmos Energy, Southwest Gas, Brookfield and ONE | Wrongful Death Lawsuit Puts Atmos Energy Safety And Earnings Outlook In Focus | 4 Gas Utility Stocks Positioned to Benefit Amid Industry Headwinds",20.68,18.7,-2210371840.0,64.588,9.6,27.58,40.2,IGNORE
UPS,https://www.tradingview.com/chart/?symbol=UPS,"United Parcel Service, Inc.",Industrials,110.3099,93764108288,-1.6,-27.2,1.51,14.38,85.62,100.84,95.75,True,True,True,WATCH - OVERBOUGHT,False,74.74,POSITIVE,5,"UPS vs. RTX: Why this strategist likes one, not the other | Costco and UPS issue bold message on tariff refunds | A Look At United Parcel Service (UPS) Valuation After Recent Share Price Momentum",17.85,13.78,4625500160.0,181.508,33.35,5.94,40.18,IGNORE
MELI,https://www.tradingview.com/chart/?symbol=MELI,"MercadoLibre, Inc.",Consumer Cyclical,1639.8901,83137814528,49.0,-15.6,-7.3,-9.76,54.07,1727.21,2012.81,False,False,False,NO CLEAR ENTRY,False,56.58,NEUTRAL,5,"Dogecoin Is A 'Buy', Analyst Says, As House Of Doge Integrates With Paxos Network | Intapp And 2 Additional Stocks That May Be Priced Below Estimated Value | Brown Advisory Global Leaders Strategy Bets on Mercado Libre (MELI)",43.33,27.67,-4104624896.0,169.977,31.26,6.04,40.18,IGNORE
CHRW,https://www.tradingview.com/chart/?symbol=CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,185.52,21867806720,-0.8,9.9,-1.96,11.0,77.8,173.62,159.96,True,True,True,WATCH - OVERBOUGHT,False,65.68,POSITIVE,5,CHRW Unveils AI System for Real-Time Supply Chain Optimization | Here's Why C.H. Robinson Worldwide (CHRW) is a Strong Growth Stock | 3 Cash-Producing Stocks That Concern Us,37.63,25.25,642142272.0,96.501,34.84,3.7,40.0,IGNORE
CCI,https://www.tradingview.com/chart/?symbol=CCI,Crown Castle Inc.,Real Estate,91.17,39791325184,-4.8,,1.27,2.32,62.94,87.41,88.75,True,True,False,BULLISH TREND,False,65.61,POSITIVE,5,SBA Communications vs. Crown Castle: Which Real Estate Stock Is a Better Buy in 2026? | Why Is Innovative Industrial Properties (IIPR) Down 3.9% Since Last Earnings Report? | Welltower (WELL) Up 1% Since Last Earnings Report: Can It Continue?,38.47,30.79,1202875008.0,,,25.14,39.95,IGNORE
GM,https://www.tradingview.com/chart/?symbol=GM,General Motors Company,Consumer Cyclical,83.53,75316092928,-0.9,-15.8,6.52,9.69,63.56,77.56,72.96,True,True,True,BULLISH TREND,False,53.53,NEUTRAL,5,Harley-Davidson (HOG) Up 1.7% Since Last Earnings Report: Can It Continue? | Zacks Industry Outlook Highlights General Motors and Ford | Mercedes doubles down on EVs as U.S. rivals pull back,30.49,5.93,22466625536.0,199.048,4.01,1.38,39.73,IGNORE
AEE,https://www.tradingview.com/chart/?symbol=AEE,Ameren Corporation,Utilities,106.63,29510023168,3.7,19.6,-5.27,-4.49,41.66,110.24,104.53,False,True,True,NO CLEAR ENTRY,False,55.18,NEUTRAL,5,Why Is Ameren (AEE) Down 3.1% Since Last Earnings Report? | Ameren (AEE) is a Top Dividend Stock Right Now: Should You Buy? | JPMorgan Cuts Ameren (AEE) PT by $7 – Here’s Why,19.18,18.37,-1869374976.0,155.674,11.75,17.83,39.71,IGNORE
GIS,https://www.tradingview.com/chart/?symbol=GIS,"General Mills, Inc.",Consumer Defensive,31.865,17005752320,2.2,-14.5,-25.61,-7.77,36.61,34.68,42.66,False,False,False,NO CLEAR ENTRY,False,50.88,NEUTRAL,5,"How The General Mills (GIS) Investment Story Is Shifting Without Changes To Fair Value Targets | Bernstein cuts food giants as GLP-1s, health trends threaten growth outlooks | Why General Mills Is Divesting Haagen-Dazs Shops in China",7.79,9.99,2263375104.0,217.629,23.59,12.05,39.62,IGNORE
XYZ,https://www.tradingview.com/chart/?symbol=XYZ,"Block, Inc.",Technology,71.04,42281656320,4.9,,8.89,-0.29,48.93,68.32,67.64,True,True,True,BULLISH TREND,False,49.88,NEUTRAL,5,Morgan Stanley Raises its Price Target on Block (XYZ) | Block's Square Strengthens Restaurant Presence With Baker St Cafe | Block's Cash App Adds Afterpay BNPL: Will This Drive User Engagement?,55.5,14.26,-794561728.0,37.514,3.74,3.3,39.49,IGNORE
TECH,https://www.tradingview.com/chart/?symbol=TECH,Bio-Techne Corporation,Healthcare,52.04,8147837952,-1.5,128.6,-9.88,-8.02,75.36,52.1,57.34,False,False,False,WATCH - OVERBOUGHT,False,58.19,NEUTRAL,5,3 of Wall Street’s Favorite Stocks with Questionable Fundamentals | Are Wall Street Analysts Bullish on Bio-Techne Stock? | 2 Healthcare Stocks to Research Further and 1 We Find Risky,74.34,25.24,299849376.0,13.922,5.34,9.05,39.41,IGNORE
LYB,https://www.tradingview.com/chart/?symbol=LYB,LyondellBasell Industries N.V.,Basic Materials,66.31,21403856896,-6.3,-29.5,8.21,-13.83,27.52,72.37,55.44,False,True,True,BUY THE DIP,False,55.01,NEUTRAL,5,"Intrepid Potash Increases Share Repurchase Authorization to $50M | Zacks Earnings Trends Highlights: Dow, LyondellBasell Industries, Methanex | Looking Ahead to the 2026 Q2 Earnings Season",,8.79,987000000.0,141.24,-6.01,-2.69,39.4,IGNORE
BDX,https://www.tradingview.com/chart/?symbol=BDX,"Becton, Dickinson and Company",Healthcare,149.285,41134051328,5.2,,-12.39,3.55,62.39,150.75,153.33,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,"Becton, Dickinson and Company Stock: Is BDX Underperforming the Healthcare Sector? | Is Avantor (AVTR) Elevating Quality To A Strategic Edge With Its New Regulatory Chief? | Is Stryker Stock Underperforming the S&P 500?",26.01,11.14,4531250176.0,71.599,6.67,5.12,39.4,IGNORE
EIX,https://www.tradingview.com/chart/?symbol=EIX,Edison International,Utilities,71.68,27582029824,7.7,-63.2,-1.82,4.08,53.75,70.67,62.01,True,True,True,BULLISH TREND,False,58.48,NEUTRAL,5,Why Is PSEG (PEG) Down 2% Since Last Earnings Report? | Edison CEO Calls Steyer's Anti-Utility Comments 'Unfortunate' | Is It Too Late To Consider Edison International (EIX) After Its Strong 1-Year Rally?,7.79,11.01,-1134000000.0,226.101,18.86,18.12,39.28,IGNORE
BA,https://www.tradingview.com/chart/?symbol=BA,The Boeing Company,Industrials,216.19,170423091200,14.0,,-4.89,-3.65,39.73,220.81,219.18,False,False,True,NO CLEAR ENTRY,False,58.85,NEUTRAL,5,"Bessent says the U.S. is pushing for China to open up its economy | Here’s Why Boeing (BA) is Among the 15 Most Promising Stocks to Buy Right Now | 12 Months From Now, Will You Wish You'd Bought This Industrial Stock?",85.45,51.7,2554249984.0,828.696,169.95,2.46,39.11,IGNORE
ODFL,https://www.tradingview.com/chart/?symbol=ODFL,"Old Dominion Freight Line, Inc.",Industrials,242.635,50460385280,-2.9,-4.2,12.37,23.9,95.58,208.29,171.73,True,True,True,WATCH - OVERBOUGHT,False,58.05,NEUTRAL,5,Why Jim Cramer Says Newly Public FedEx Freight Stock Could Be a ‘True Winner’ | Old Dominion’s May update shows an improving LTL market | FedEx Freight Is on Its Own. Now It Has to Prove It Can Win.,50.65,38.78,861986240.0,0.909,23.33,18.46,38.94,IGNORE
SYY,https://www.tradingview.com/chart/?symbol=SYY,Sysco Corporation,Consumer Defensive,75.05,35887603712,4.7,-13.5,-13.71,3.03,58.85,74.51,77.61,True,False,False,NO CLEAR ENTRY,False,56.78,NEUTRAL,5,"Medifast (MED) Down 5.1% Since Last Earnings Report: Can It Rebound? | Sysco Corporation (SYY): One of the Prominent Alternative Meat Stocks? | John Hinshaw Bought 3,101% More Shares In Sysco",20.85,15.16,1868375040.0,670.44,81.89,2.08,38.64,IGNORE
VRSK,https://www.tradingview.com/chart/?symbol=VRSK,"Verisk Analytics, Inc.",Industrials,180.8799,23699216384,3.9,4.8,-15.88,0.24,81.47,176.16,211.83,True,False,False,WATCH - OVERBOUGHT,False,50.66,NEUTRAL,5,"A Look At Verisk Analytics (VRSK) Valuation After New Hurricane Model And AI Data Concerns | Does Verisk (VRSK) Expanding Catastrophe Models Strengthen Its Edge in Insurance Risk Analytics? | Will Verisk's Valuable Data Moat Hold, or Will AI Commoditize It?",27.57,20.89,944362496.0,,,29.34,38.55,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,43.26,64063172608,0.1,-34.8,-25.57,1.36,58.11,44.64,59.4,False,False,False,NO CLEAR ENTRY,False,60.6,POSITIVE,5,"NIKE, Inc. (NKE) is Attracting Investor Attention: Here is What You Should Know | Caleres Inc. (CAL) Tops Q1 Earnings Estimates | NKE Stock Eyes Red Week Ahead Of FIFA World Cup: Nike’s Star-Studded Campaign Can’t Stop It From Falling",28.46,23.74,1313874944.0,79.333,16.02,4.84,38.5,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,310.14,309295611904,4.8,-4.3,-15.4,-1.67,55.5,323.41,359.97,False,False,False,NO CLEAR ENTRY,False,53.4,NEUTRAL,5,"Stock Market Today: Dow Rises 700 Points; Broadcom Plunges 15%, Ciena Undercuts Key Level (Live Coverage) | 3 Things to Know About Home Depot Stock Before You Buy | Walmart Tool Push Tests Home Depot Thesis On DIY Customers And Value",22.03,19.26,10128249856.0,459.356,128.38,8.41,38.37,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,33.67,17831483392,13.4,,-19.73,7.27,65.77,33.34,39.45,True,False,False,NO CLEAR ENTRY,False,53.84,NEUTRAL,5,International Paper Expands Corrugated Reach With Delmarva Deal And New Build | International Paper Strengthens Regional Presence through Delmarva Corrugated Deal | Fortune Brands Stock Is Down 24%. Here's Why It Seems One Investor Bought $113 Million,,12.58,1711250048.0,65.904,-16.04,-13.77,38.06,IGNORE
PHM,https://www.tradingview.com/chart/?symbol=PHM,"PulteGroup, Inc.",Consumer Cyclical,118.15,22505963520,-12.4,-30.4,-10.42,0.15,62.21,119.07,124.8,False,False,False,NO CLEAR ENTRY,False,58.56,NEUTRAL,5,"3 Profitable Stocks We’re Skeptical Of | Trump Names Housing Chief Bill Pulte as Acting Director of National Intelligence | Here is What to Know Beyond Why PulteGroup, Inc. (PHM) is a Trending Stock",11.43,10.57,1483359744.0,18.942,16.18,12.14,37.98,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,515.59,118876299264,0.3,-11.5,-21.9,1.97,48.92,552.16,527.84,False,False,True,NO CLEAR ENTRY,False,45.15,NEUTRAL,5,"LUNR Stock Rises 201.8% in 6 Months: What Should Investors Do? | Switzerland's $7.6 Billion F-35 Deal Hits Fresh Uncertainty | Here Be SpaceX, Destroyer of Worlds",24.99,16.07,3987124992.0,276.365,67.64,6.38,37.71,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,77.6501,48474595328,2.9,6.0,-5.8,-4.67,40.89,79.82,77.49,False,True,True,NO CLEAR ENTRY,False,84.23,POSITIVE,5,Sector Update: Energy Stocks Gain Late Afternoon | Sector Update: Energy Stocks Gain Wednesday Afternoon | Xcel Energy (XEL) Benefits From Stable Growth and Favorable Regulation,22.38,17.13,-7471625216.0,164.845,9.59,14.14,37.59,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,135.395,16156230656,0.8,-31.5,2.45,4.02,72.33,126.97,130.59,True,True,False,WATCH - OVERBOUGHT,False,52.99,NEUTRAL,5,How The Mid-America Apartment Communities (MAA) Story Is Shifting As Analyst Views Diverge | Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA),41.03,34.81,909082496.0,99.825,6.71,17.6,37.49,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,42.47,22273988608,0.7,-83.6,-4.95,8.72,63.15,39.92,40.48,True,True,False,BULLISH TREND,False,47.74,NEUTRAL,5,Is Smurfit Westrock (SW) One of the Best Stocks to Buy from Billionaire George Soros’ Stock Portfolio? | What Are Wall Street Analysts' Target Price for Smurfit Westrock Stock? | Smurfit Westrock introduces 2030 sustainability goals,58.99,13.43,1360249984.0,78.831,2.11,1.22,37.27,IGNORE
LOW,https://www.tradingview.com/chart/?symbol=LOW,"Lowe's Companies, Inc.",Consumer Cyclical,208.02,116699226112,10.3,-0.7,-19.18,-7.64,28.4,230.37,245.69,False,False,False,NO CLEAR ENTRY,False,37.7,NEGATIVE,5,Starmer Says Musk Is Sowing UK Division After Teen’s Murder | 5 Stocks to Watch on Their Recent Dividend Hikes in a Volatile Market | Home Depot rival hardware chain files Chapter 11 bankruptcy,17.57,15.43,4816124928.0,,,7.51,37.12,IGNORE
FER,https://www.tradingview.com/chart/?symbol=FER,Ferrovial N.V.,Industrials,66.29,47497379840,5.7,-87.6,-3.57,-3.82,46.02,67.75,64.35,False,True,True,NO CLEAR ENTRY,False,60.31,POSITIVE,5,TxDOT selects Ferrovial for $1.47bn SH 99 Grand Parkway project | Ferrovial (BME:FER) Valuation Check As Fair Value Sits Close To Market Price | Semafor World Economy: Ferrovial CEO Ignacio Madridejos on its Infrastructure,49.47,44.25,321375008.0,140.013,14.32,9.22,36.97,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,56.705,7815572480,-1.9,-10.5,-22.25,-3.69,43.25,61.32,67.59,False,False,False,NO CLEAR ENTRY,False,62.23,POSITIVE,5,A Look At A. O. Smith (AOS) Valuation After Analyst Downgrades And Softer Q1 Outlook | New Strong Sell Stocks for June 3rd | A. O. Smith (AOS) – Among the Top 10 Dividend Aristocrat Stocks Ranked by Yield,15.12,13.57,495612512.0,34.981,28.27,13.84,36.83,IGNORE
COF,https://www.tradingview.com/chart/?symbol=COF,Capital One Financial Corporation,Financial Services,184.68,114925027328,46.3,-3.2,-5.29,-2.22,49.57,188.75,209.63,False,False,False,NO CLEAR ENTRY,False,54.24,NEUTRAL,5,Enova Stock Outlook: What's Driving Growth and Key Risks Ahead | Enova's Bank Deal Trend: How It Could Shift Its Funding Model? | Is Capital One Stock Underperforming the Dow?,56.82,7.6,,,3.26,8.88,36.74,IGNORE
DTE,https://www.tradingview.com/chart/?symbol=DTE,DTE Energy Company,Utilities,141.84,29506736128,15.8,-44.4,-4.77,-1.16,45.28,145.11,138.23,False,True,True,NO CLEAR ENTRY,False,75.99,POSITIVE,5,Women run a record 11% of Fortune 500 companies in 2026—but the gain came in a year of high-profile exits | DTE Energy partners with LG to deploy 6 GWh of battery storage | Is It Time To Reconsider DTE Energy (DTE) After Fair Value Signals,23.33,16.98,-2188124928.0,218.787,10.42,7.65,36.68,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,145.215,41180012544,-2.3,-13.2,-4.61,-0.56,60.1,145.19,152.57,True,False,False,NO CLEAR ENTRY,False,52.68,NEUTRAL,5,D.R. Horton (DHI) Falls More Steeply Than Broader Market: What Investors Need to Know | Is It Time To Reassess D.R. Horton (DHI) After Recent Housing Demand Headlines | Lower Rates Are Helping Home Construction Stocks in the ITB ETF. I Think It’s Time to Move In.,13.64,12.06,2875425024.0,27.453,13.08,9.51,36.51,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,308.5,10261286912,3.5,-4.6,-23.75,-7.0,56.11,339.7,394.46,False,False,False,NO CLEAR ENTRY,False,59.34,NEUTRAL,5,How The Domino’s Pizza (DPZ) Narrative Is Shifting After Analyst Target Resets | 1 Profitable Stock to Keep an Eye On and 2 Facing Challenges | Implied Volatility Surging for Domino's Pizza Stock Options,17.77,14.73,524712736.0,,,11.89,35.85,IGNORE
NSC,https://www.tradingview.com/chart/?symbol=NSC,Norfolk Southern Corporation,Industrials,304.54,68397858816,0.2,-26.6,-3.77,-2.46,38.1,304.67,292.59,False,True,True,NO CLEAR ENTRY,False,48.98,NEUTRAL,5,Union Pacific Faces Merger Uncertainty As Regulators Extend Norfolk Southern Review | Railroad Regulator Demands More Details on Union Pacific-Norfolk Southern Merger | No hard feelings: UP-NS will see fact-based review,25.66,22.52,1298749952.0,111.586,17.61,21.91,35.82,IGNORE
MMM,https://www.tradingview.com/chart/?symbol=MMM,3M Company,Industrials,153.67,80149241856,1.3,-39.7,-3.99,8.15,67.12,147.33,156.12,True,False,False,NO CLEAR ENTRY,False,47.74,NEUTRAL,5,Is Honeywell International Stock Underperforming the Nasdaq? | The Bull Case For 3M (MMM) Could Change Following A$1.4 Billion Australian PFAS Lawsuit Filing | Kavango Resources makes management changes,29.61,16.25,2322374912.0,396.497,71.46,11.14,35.72,IGNORE
