Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,13.1767,6304222720,-1.9,39.0,-29.57,-8.18,36.98,14.25,16.51,False,False,False,NO CLEAR ENTRY,False,47.22,NEUTRAL,5,"BofA Trims Conagra Brands, Inc. (CAG)’s Price Target To $13, Keeps Underperform Rating | Is This Ultimate High‑Yield Stock Actually Going to $0? | 3 of Wall Street’s Favorite Stocks That Fall Short",,7.89,654675008.0,89.813,-0.51,-0.39,39.53,IGNORE
MGM,https://www.tradingview.com/chart/?symbol=MGM,MGM Resorts International,Consumer Cyclical,50.51,12923044864,4.2,-5.9,41.41,29.71,88.07,38.31,35.85,True,True,True,WATCH - OVERBOUGHT,False,49.29,NEUTRAL,5,MGM Resorts stock jumps as Barry Diller's People Inc. makes bid to take over the company | Diller's People Inc. Bids $18.8 Billion For MGM Resorts | MGM Resorts International receives all-cash takeover bid from People Inc,69.19,22.58,528360256.0,951.186,13.49,1.03,39.44,IGNORE
BDX,https://www.tradingview.com/chart/?symbol=BDX,"Becton, Dickinson and Company",Healthcare,147.075,40525107200,5.2,,-16.16,-1.32,59.85,151.32,153.41,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,Is Avantor (AVTR) Elevating Quality To A Strategic Edge With Its New Regulatory Chief? | Intuitive Surgical Stock: Is ISRG Underperforming the Healthcare Sector? | 3 Dividend Kings That Earn Their Crown Every Quarter,25.71,10.98,4531250176.0,71.599,6.67,5.12,39.4,IGNORE
XOM,https://www.tradingview.com/chart/?symbol=XOM,Exxon Mobil Corporation,Energy,148.475,615421050880,2.6,-43.4,-3.07,-3.14,49.72,153.85,130.49,False,True,True,NO CLEAR ENTRY,False,53.65,NEUTRAL,5,"Alaskan frontier oil boom bodes well for energy industry | Oil Prices Jump As Iran Pulls Out Of Talks Until This Happens; S&P 500 Stalls | BATL, USO, UCO Edge Higher As Oil Gains: Exxon Executive Warns Shrinking Inventories Could Send Crude To $160",25.0,13.94,11630499840.0,18.261,9.87,7.76,39.14,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,55.91,7705998336,-1.9,-10.5,-27.85,-9.59,37.84,61.79,67.81,False,False,False,NO CLEAR ENTRY,False,62.23,POSITIVE,5,A. O. Smith (AOS) – Among the Top 10 Dividend Aristocrat Stocks Ranked by Yield | New Strong Sell Stocks for May 29th | 1 Small-Cap Stock for Long-Term Investors and 2 We Turn Down,14.91,13.38,495612512.0,34.981,28.27,13.84,39.03,IGNORE
XYZ,https://www.tradingview.com/chart/?symbol=XYZ,"Block, Inc.",Technology,77.25,45977731072,4.9,,19.86,9.56,59.38,67.65,67.71,True,True,False,BULLISH TREND,False,50.79,NEUTRAL,5,What's Happening With SOFI Stock? | Block (XYZ) Now Trades Above Golden Cross: Time to Buy? | 4 Relative Price Strength Stocks to Buy as Markets Hit Record,60.35,15.51,-794561728.0,37.514,3.74,3.3,38.91,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,308.45,307560644608,4.8,-4.3,-16.26,-6.19,47.56,324.32,361.15,False,False,False,NO CLEAR ENTRY,False,56.14,NEUTRAL,5,Jim Cramer on Lowe’s: “The Company’s Doing So Much Better Than Anybody Expected” | Jim Cramer on Home Depot: “I Was Honestly Bracing for the Worst Here” | 3 Magnificent Dividend Stocks Down 20% to Buy and Hold Forever,21.91,19.15,10128249856.0,459.356,128.38,8.41,38.59,IGNORE
TSCO,https://www.tradingview.com/chart/?symbol=TSCO,Tractor Supply Company,Consumer Cyclical,31.47,16504428544,3.6,-8.1,-39.32,-9.61,59.2,37.72,49.68,False,False,False,NO CLEAR ENTRY,False,55.29,NEUTRAL,5,Tractor Supply Company (TSCO) Acquires VIP Petcare Veterinary Services | 1 Cash-Producing Stock with Exciting Potential and 2 We Avoid | 2 Profitable Stocks for Long-Term Investors and 1 We Turn Down,15.5,13.6,350726016.0,254.949,45.5,6.91,38.52,IGNORE
CCI,https://www.tradingview.com/chart/?symbol=CCI,Crown Castle Inc.,Real Estate,90.55,39520727040,-4.8,,2.4,1.99,49.61,86.85,88.86,True,True,False,BULLISH TREND,False,47.07,NEUTRAL,5,Welltower (WELL) Up 1% Since Last Earnings Report: Can It Continue? | The Sub-$50 Institutional Cash-Flow Machine That Remains Attractive Despite High Risk Free Yields | Why Is Alexandria Real Estate Equities (ARE) Up 20% Since Last Earnings Report?,38.21,30.58,1202875008.0,,,25.14,38.47,IGNORE
SYY,https://www.tradingview.com/chart/?symbol=SYY,Sysco Corporation,Consumer Defensive,73.745,35263578112,4.7,-13.5,-17.88,-1.29,55.69,74.89,77.66,False,False,False,NO CLEAR ENTRY,False,52.76,NEUTRAL,5,"Sysco Corporation (SYY): One of the Prominent Alternative Meat Stocks? | John Hinshaw Bought 3,101% More Shares In Sysco | Sysco (SYY) Up 1.7% Since Last Earnings Report: Can It Continue?",20.48,14.89,1868375040.0,670.44,81.89,2.08,38.32,IGNORE
IFF,https://www.tradingview.com/chart/?symbol=IFF,International Flavors & Fragrances Inc.,Basic Materials,74.06,18907774976,-3.6,,-7.74,5.5,36.95,73.19,68.77,True,True,True,BULLISH TREND,False,57.9,NEUTRAL,5,IFF to Optimize Portfolio With Its Food Ingredients Business Sale | CVC to Buy IFF’s Food-Ingredients Unit in $4.3 Billion Deal | Sector Update: Consumer Stocks Decline Late Afternoon,22.93,15.43,3702625024.0,45.701,6.05,7.66,38.28,IGNORE
COF,https://www.tradingview.com/chart/?symbol=COF,Capital One Financial Corporation,Financial Services,185.16,115223740416,46.3,-3.2,-4.3,-2.79,53.55,188.79,210.12,False,False,False,NO CLEAR ENTRY,False,69.33,POSITIVE,5,"Capital One's Auto Loan Trends Are Quietly Improving. Why It Matters for the Stock. | 1 Value Stock with Promising Prospects and 2 We Find Risky | FIS, banks mull network uses",56.97,7.62,,,3.26,8.88,37.95,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,33.245,17603790848,13.4,,-21.33,10.92,57.07,33.39,39.63,False,False,False,NO CLEAR ENTRY,False,52.56,NEUTRAL,5,International Paper Strengthens Regional Presence through Delmarva Corrugated Deal | Fortune Brands Stock Is Down 24%. Here's Why It Seems One Investor Bought $113 Million | 3 Reasons IP is Risky and 1 Stock to Buy Instead,,12.42,1711250048.0,65.904,-16.04,-13.77,37.95,IGNORE
MELI,https://www.tradingview.com/chart/?symbol=MELI,"MercadoLibre, Inc.",Consumer Cyclical,1707.215,86550994944,49.0,-15.6,-3.93,-4.76,70.5,1725.98,2023.32,False,False,False,WATCH - OVERBOUGHT,False,55.04,NEUTRAL,5,"House of Doge and Paxos Partner to Expand Regulated Access to Dogecoin | TBH Stock Climbs On House Of Doge-Paxos Dogecoin Deal, But Reverse Split Muddies The Retail Sentiment | Why a Fintech-Focused Fund Just Added $44 Million of MercadoLibre Stock",45.15,28.8,-4104624896.0,169.977,31.26,6.04,37.65,IGNORE
PHM,https://www.tradingview.com/chart/?symbol=PHM,"PulteGroup, Inc.",Consumer Cyclical,117.49,22380240896,-12.4,-30.4,-11.95,-3.98,55.22,119.03,124.95,False,False,False,NO CLEAR ENTRY,False,52.26,NEUTRAL,5,"Here is What to Know Beyond Why PulteGroup, Inc. (PHM) is a Trending Stock | What ITB Investors Need to Watch Before Mortgage Rates Spike Again | Jim Cramer Recommends Toll Over PulteGroup Among Home Builders",11.36,10.52,1483359744.0,18.942,16.18,12.14,37.48,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,40.97,21487292416,0.7,-83.6,-11.5,7.94,52.53,39.64,40.47,True,True,False,BULLISH TREND,False,47.74,NEUTRAL,5,Is Smurfit Westrock (SW) One of the Best Stocks to Buy from Billionaire George Soros’ Stock Portfolio? | What Are Wall Street Analysts' Target Price for Smurfit Westrock Stock? | Smurfit Westrock introduces 2030 sustainability goals,56.9,12.95,1360249984.0,78.831,2.11,1.22,37.27,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,186.12,370676137984,2.3,-44.5,-0.94,-2.84,54.4,190.41,166.97,False,True,True,NO CLEAR ENTRY,False,57.5,NEUTRAL,5,Liberty Energy Soars 60% in 6 Months: Still a Buy or Time to Hold? | Baker Hughes Secures Long-Term Contract Extensions With Equinor | Petrobras Cuts Diesel Prices by 9.6% Under Govt Subsidy Program,32.37,14.97,11776499712.0,23.989,6.64,5.93,37.25,IGNORE
FER,https://www.tradingview.com/chart/?symbol=FER,Ferrovial N.V.,Industrials,65.9,47217942528,5.7,-87.6,-8.75,-3.43,39.5,67.47,64.16,False,True,True,NO CLEAR ENTRY,False,60.31,POSITIVE,5,TxDOT selects Ferrovial for $1.47bn SH 99 Grand Parkway project | Ferrovial (BME:FER) Valuation Check As Fair Value Sits Close To Market Price | Semafor World Economy: Ferrovial CEO Ignacio Madridejos on its Infrastructure,48.1,43.84,321375008.0,140.013,14.32,9.22,36.97,IGNORE
DE,https://www.tradingview.com/chart/?symbol=DE,Deere & Company,Industrials,533.855,144198123520,-11.1,-8.5,-15.13,-9.5,20.17,572.27,519.12,False,True,True,BUY THE DIP,False,63.49,POSITIVE,5,Is Caterpillar Stock Outperforming the Nasdaq? | Farming Has a Tough Row to Hoe. This Analyst Still Likes Corteva and a Tech Provider. | Planet Labs Awarded John Deere Sustainability Award,30.2,23.35,1098749952.0,376.022,18.35,10.1,36.68,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,77.03,48106213376,2.9,6.0,-7.36,-7.1,33.97,79.81,77.38,False,False,True,NO CLEAR ENTRY,False,71.96,POSITIVE,5,Xcel Energy (XEL): Top 10 Safest Dividend Stock To Buy | A Look At Xcel Energy (XEL) Valuation As Recent Share Momentum Cools | Xcel Energy (XEL) Declares Quarterly Dividend of $0.5925 per Share,22.21,17.0,-7471625216.0,164.845,9.59,14.14,36.61,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,522.22,120404926464,0.3,-11.5,-22.83,0.82,57.5,561.88,530.0,False,False,True,NO CLEAR ENTRY,False,55.86,NEUTRAL,5,Lockheed Martin (LMT) Makes its First Delivery of ICS Baseline | Investors Heavily Search Lockheed Martin Corporation (LMT): Here is What You Need to Know | Why Did South Korea Just Order $4.2 Billion in Military Helicopters From Boeing and Lockheed?,25.31,16.27,3987124992.0,276.365,67.64,6.38,36.37,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,146.57,41564266496,-2.3,-13.2,-4.78,-4.45,52.69,144.61,152.83,True,False,False,NO CLEAR ENTRY,False,50.39,NEUTRAL,5,"What ITB Investors Need to Watch Before Mortgage Rates Spike Again | ICE enforcement surge led to 668,000 job losses, Brookings says | Lennar vs. D.R. Horton: Which Consumer Stock Is a Better Buy in 2026?",13.76,12.18,2875425024.0,27.453,13.08,9.51,36.33,IGNORE
ABBV,https://www.tradingview.com/chart/?symbol=ABBV,AbbVie Inc.,Healthcare,211.885,374356901888,12.4,-46.2,-8.8,0.27,63.63,207.75,216.84,True,False,False,NO CLEAR ENTRY,False,58.58,NEUTRAL,5,ASCO26: Platinum-resistant ADC leader Elahere stumbles in platinum-sensitive disease | Natera And 2 Other Companies That May Be Trading Below Their Estimated Value | Three Stocks That May Be Trading Below Estimated Value In May 2026,103.36,13.06,20811624448.0,,,5.79,36.09,IGNORE
MRK,https://www.tradingview.com/chart/?symbol=MRK,"Merck & Co., Inc.",Healthcare,114.57,282967801856,4.9,,-4.93,4.94,56.18,116.05,102.32,False,True,True,NO CLEAR ENTRY,False,51.39,NEUTRAL,5,"Merck exec says company is discussing use of COVID antiviral drug in Ebola response | AstraZeneca Scores In Liver Cancer On Its Path To $40 Billion In Oncology Sales | ASCO 2026: A quiet conference for European pharma, but AstraZeneca and Roche both have work to do",32.27,11.98,14049250304.0,106.936,18.94,13.59,36.01,IGNORE
NSC,https://www.tradingview.com/chart/?symbol=NSC,Norfolk Southern Corporation,Industrials,302.19,67870060544,0.2,-26.6,-4.4,-3.9,42.84,303.19,292.15,False,True,True,NO CLEAR ENTRY,False,50.76,NEUTRAL,5,No hard feelings: UP-NS will see fact-based review | Union Pacific vs Norfolk Southern: Which Side of the Megamerger Should You Own? | New COO for Norfolk Southern,25.48,22.35,1298749952.0,111.586,17.61,21.91,35.96,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,45.815,67846836224,0.1,-34.8,-24.91,3.28,71.8,45.56,60.41,True,False,False,WATCH - OVERBOUGHT,False,57.42,NEUTRAL,5,"Is Nike (NKE) Pricing In Too Much Optimism After Recent Share Price Rebound? | Is NIKE Stock Underperforming the Nasdaq? | U.S. launches third Vietnam trade probe, raising risk of fresh tariffs",30.14,25.13,1313874944.0,79.333,16.02,4.84,35.84,IGNORE
MRNA,https://www.tradingview.com/chart/?symbol=MRNA,"Moderna, Inc.",Healthcare,45.9,18212491264,260.2,,-13.14,-0.09,25.11,50.04,37.57,False,True,True,NO CLEAR ENTRY,False,45.87,NEUTRAL,5,Vertex Stock Down Nearly 8% in 3 Months: Time to Buy or Stay Cautious? | Moderna Joins Global Initiative to Advance Vaccine Candidate for Bundibugyo Ebola Virus (MRNA) | Anterix Stock Is Up 140%. Here's Why One Investor Just Bought $15.8 Million,,-10.92,-20000000.0,17.522,-36.56,-143.55,35.67,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,129.72,15479052288,0.8,-31.5,-2.09,0.42,50.0,126.3,130.64,True,False,False,NO CLEAR ENTRY,False,52.99,NEUTRAL,5,"Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA) | Mid-America Apartment Communities (MAA) Faces Lower Rent Growth Expectations, Scotiabank Says",39.31,33.35,909082496.0,99.825,6.71,17.6,35.64,IGNORE
STZ,https://www.tradingview.com/chart/?symbol=STZ,"Constellation Brands, Inc.",Consumer Defensive,135.98,23419109376,-11.3,,-12.57,-13.16,39.36,151.24,145.66,False,False,True,NO CLEAR ENTRY,False,55.69,NEUTRAL,5,What to Know About This Fund's $4.8 Million e.l.f. Beauty Exit After a Tough Year | Citi Opens “Upside 90-Day Catalyst Watch” on Constellation Brands (STZ) | Greg Abel Is Trying to Break Berkshire Hathaway’s Losing Streak on Airlines with New Delta Stock Bet,14.15,10.91,2047600000.0,133.573,22.64,18.46,35.51,IGNORE
ODFL,https://www.tradingview.com/chart/?symbol=ODFL,"Old Dominion Freight Line, Inc.",Industrials,223.67,46516264960,-2.9,-4.2,7.81,5.29,79.95,205.42,170.63,True,True,True,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,FedEx Freight Starts Trading Today. It Has Potential. | Old Dominion (ODFL) Up 4% Since Last Earnings Report: Can It Continue? | FedEx Freight Stock Starts Trading Monday. What to Know.,46.6,36.12,861986240.0,0.909,23.33,18.46,35.5,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,311.72,10368390144,3.5,-4.6,-21.94,-8.16,47.88,343.21,396.48,False,False,False,NO CLEAR ENTRY,False,54.4,NEUTRAL,5,Implied Volatility Surging for Domino's Pizza Stock Options | Domino's Pizza (DPZ) Down 8.8% Since Last Earnings Report: Can It Rebound? | Krispy Kreme vs. Domino's Pizza: Which Consumer Goods Stock Is a Better Buy in 2026?,17.96,14.89,524712736.0,,,11.89,35.45,IGNORE
NCLH,https://www.tradingview.com/chart/?symbol=NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,18.275,8390237696,9.6,,-17.61,0.52,64.45,18.3,21.37,False,False,False,NO CLEAR ENTRY,False,58.63,NEUTRAL,5,Is Norwegian Cruise Line (NCLH) The Best Cruise Stock to Buy Ahead of Summer Travel Boom? | A Look At Norwegian Cruise Line (NCLH) Valuation After Cash Settlement Move And Seattle Lease Extension | Did You Know That Viking Holdings Has Doubled Over the Past Year?,14.74,9.06,-1500744960.0,661.444,29.53,5.66,35.24,IGNORE
NRG,https://www.tradingview.com/chart/?symbol=NRG,"NRG Energy, Inc.",Utilities,130.9,27618127872,19.5,-85.6,-25.22,-15.61,43.22,147.97,156.91,False,False,False,NO CLEAR ENTRY,False,56.74,NEUTRAL,5,"NRG Energy Adds Glenn Wright To Board As Valuation Gap Persists | A Look At NRG Energy (NRG) Valuation After Recent Share Price Weakness | Investors Heavily Search NRG Energy, Inc. (NRG): Here is What You Need to Know",143.85,11.25,431624992.0,479.237,6.25,0.74,35.19,IGNORE
MMM,https://www.tradingview.com/chart/?symbol=MMM,3M Company,Industrials,150.075,78274207744,1.3,-39.7,-6.57,2.96,63.01,146.79,156.1,True,False,False,NO CLEAR ENTRY,False,40.39,NEUTRAL,5,The Bull Case For 3M (MMM) Could Change Following A$1.4 Billion Australian PFAS Lawsuit Filing | Kavango Resources makes management changes | Forever Chemicals Bite 3M Stock Again After Australia Sues,28.92,15.87,2322374912.0,396.497,71.46,11.14,35.13,IGNORE
LEN,https://www.tradingview.com/chart/?symbol=LEN,Lennar Corporation,Consumer Cyclical,89.72,22097883136,-13.3,-52.6,-18.46,-0.64,57.76,88.82,111.13,True,False,False,NO CLEAR ENTRY,False,50.39,NEUTRAL,5,"Berkshire Hathaway to Buy Taylor Morrison for $6.8 Billion | Berkshire Hathaway Has First Takeover by CEO Abel, Paying $8.5 Billion for a Homebuilder | What ITB Investors Need to Watch Before Mortgage Rates Spike Again",12.91,11.82,3444002816.0,24.992,8.08,5.39,35.08,IGNORE
KHC,https://www.tradingview.com/chart/?symbol=KHC,The Kraft Heinz Company,Consumer Defensive,23.5103,27877988352,0.8,13.6,-2.47,3.75,53.61,22.76,23.92,True,False,False,NO CLEAR ENTRY,False,37.67,NEGATIVE,5,1 Consumer Stock to Keep an Eye On and 2 We Ignore | Go Figure: 3 big marketing numbers from May | Americans Are Sick of High Prices. Companies Are Finally Doing Something About It.,,11.17,3212250112.0,50.258,-12.58,-23.05,34.96,IGNORE
CPB,https://www.tradingview.com/chart/?symbol=CPB,The Campbell's Company,Consumer Defensive,21.08,6284928000,-4.5,-17.2,-18.49,1.39,56.76,20.76,26.52,True,False,False,NO CLEAR ENTRY,False,64.73,POSITIVE,5,"Earnings Preview: Campbell's (CPB) Q3 Earnings Expected to Decline | Microsoft initiated, Dell upgraded: Wall Street's top analyst calls | Here Are Monday’s Top Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Carnival, Dell Technologies, IBM, Kohl’s, Microsoft, Zscaler, and More",11.46,9.89,862499968.0,185.001,13.89,5.48,34.48,IGNORE
PNW,https://www.tradingview.com/chart/?symbol=PNW,Pinnacle West Capital Corporation,Utilities,97.76,11847258112,11.4,,-1.89,-4.91,42.4,100.71,92.58,False,True,True,NO CLEAR ENTRY,False,63.85,POSITIVE,5,"ENGIY vs. PNW: Which Stock Is the Better Value Option? | FE vs. PNW: Which Utility Stock Is a Better Investment Pick in 2026? | After Next Era’s Dominion Purchase, Are These High-Yield Dividend Utilities Next?",18.24,17.56,-831102848.0,212.957,9.56,11.99,34.46,IGNORE
WY,https://www.tradingview.com/chart/?symbol=WY,Weyerhaeuser Company,Real Estate,23.715,17099526144,-2.0,96.6,-2.84,-3.28,53.66,24.06,24.08,False,False,False,NO CLEAR ENTRY,False,54.4,NEUTRAL,5,What Makes Weyerhaeuser Company (WY) a Good Investment? | Dycom to Report Q1 Earnings: Here's What to Expect This Season | How Weyerhaeuser's New Cash-Return Framework Could Reshape WY Investors' Total-Return Expectations,42.35,34.02,-45875000.0,57.729,4.16,5.78,34.0,IGNORE
GIS,https://www.tradingview.com/chart/?symbol=GIS,"General Mills, Inc.",Consumer Defensive,33.615,17939695616,2.2,-14.5,-24.24,-4.8,47.85,34.93,42.89,False,False,False,NO CLEAR ENTRY,False,36.61,NEGATIVE,5,A Look At General Mills (GIS) Valuation After Recent Share Price Weakness | General Mills (GIS) Faces Lower Price Target as BofA Revises Industry Outlook | Market Crash: This Dividend Stock Becomes a No-Brainer Buy at a Discount,8.22,10.4,2263375104.0,217.629,23.59,12.05,33.48,IGNORE
AWK,https://www.tradingview.com/chart/?symbol=AWK,"American Water Works Company, Inc.",Utilities,121.72,23769546752,5.7,-4.8,-9.49,-4.54,40.05,129.78,131.69,False,False,False,NO CLEAR ENTRY,False,66.94,POSITIVE,5,"Why American Water Works (AWK) is a Great Dividend Stock Right Now | American Water Works (AWK) Down 4.7% Since Last Earnings Report: Can It Rebound? | Here Are Friday’s Top Wall Street Analyst Research Calls: Best Buy, Cogent Communications, Dell Technologies, EPAM Systems, Federal Realty, Gap, Snowflake, Viper Energy, and More",21.54,18.56,-1896625024.0,142.33,10.22,21.17,33.46,IGNORE
